Time,soluble_obs,insoluble_obs,M,N,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,P,c_T,s_T,e_T,k_n,k_sol,k_insol,n_n,blocking,soluble,insoluble,R_T,a_T,I_net,C1
5.25,5.8830554566116815,9.546048222171007e-09,1.0666399241711797,0.5906146298122815,0.14746878175084094,0.025696155865670502,0.003422034378631236,0.0003680595914261229,3.3169022528162055e-05,2.570860631122845e-06,1.747538497033553e-07,1.0549156499961436e-08,6.01347698031346e-10,3.120813479245011e-11,1.4865614394131887e-12,6.544561989469534e-14,2.6789154665925885e-15,1.0249196112237661e-16,3.681982784366998e-18,1.2471788522679623e-19,3.998034063229266e-21,1.2170295679224034e-22,3.52883669976578e-24,9.773885476740387e-26,2.59264141177917e-27,6.602491034590382e-29,1.6178558261071514e-30,3.822509754127038e-32,8.725385008625135e-34,1.9277205562381127e-35,4.129276271814114e-37,8.5896578311711e-39,1.7378405849732592e-40,3.4245054134798205e-42,6.581513947859058e-44,1.2352276323788959e-45,2.2666476072733807e-47,4.0712789511040674e-49,7.165639670234084e-51,1.2370830566992058e-52,2.0969197675122642e-54,3.493022015480436e-56,5.7231411740072974e-58,9.230795535106178e-60,1.466747125109255e-61,2.2977658661273576e-63,3.5513848836438606e-65,5.4190498383363534e-67,8.168828736528371e-69,1.2172284053151612e-70,1.7939557245980266e-72,2.6548193669145864e-74,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,6.341106251013558e-10,5.8830554566116815,9.546048222171007e-09,87.91139590919781,87.91139590919781,3.327604090802197,1.0
5.275,6.383918825486919,2.367158223608632e-08,1.0663613097982605,0.6332562942976485,0.17224500656923672,0.03284830625773051,0.00479724477292971,0.000566406334356057,5.6065618285145846e-05,4.774771381608339e-06,3.56708598012285e-07,2.3663346253385763e-08,1.482600237823134e-09,8.457739599424922e-11,4.42883870419488e-12,2.143518916182132e-13,9.646121321910269e-15,4.057197758306788e-16,1.6023040636918974e-17,5.966108291354666e-19,2.1021733409271287e-20,7.032845177620218e-22,2.2408117297765553e-23,6.818811669602821e-25,1.9868416455523973e-26,5.556584522603976e-28,1.4948851220810286e-29,3.8767001363162943e-31,9.709819390318934e-33,2.3531038251354798e-34,5.527002159917413e-36,1.2602296290072263e-37,2.7936566319324693e-39,6.029391314806774e-41,1.2686145012010144e-42,2.6054791998615726e-44,5.229532351831608e-46,1.0269341290848031e-47,1.9750926338373213e-49,3.724202846309363e-51,6.891166083956935e-53,1.2524383348125909e-54,2.237661726008287e-56,3.933307263456897e-58,6.807371257980667e-60,1.1608464877604535e-61,1.9518367970419477e-63,3.2379484876175658e-65,5.303030518687115e-67,8.579511647376695e-69,1.3719205451400073e-70,2.20395398884956e-72,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,1.5718308928956936e-09,6.383918825486919,2.367158223608632e-08,87.88843279119646,87.88843279119646,3.3505672088035396,1.0
5.3,6.888223435941937,5.401706218975112e-08,1.066083214425011,0.6735183525693517,0.1979023248013302,0.040962206832016276,0.0065058028679893555,0.0008362206770374252,9.016293824283052e-05,8.367202813109073e-06,6.813016106815189e-07,4.9255552006178626e-08,3.3636957483230933e-09,2.0916840583900497e-10,1.19397605853703e-11,6.299318214012584e-13,3.090002638342122e-14,1.4165609582937206e-15,6.096829377832857e-17,2.4736117018024724e-18,9.495238278907478e-20,3.459916298485648e-21,1.2003894636131923e-22,3.976289655838381e-24,1.26078463209815e-25,3.835622084368928e-27,1.1220558752607876e-28,3.16273985380937e-30,8.606186852379063e-32,2.2648083904370477e-33,5.773677352034706e-35,1.4280942149596849e-36,3.432314209779318e-38,8.026907859072167e-40,1.8289898036528704e-41,4.065506917403506e-43,8.826069362291206e-45,1.8734846050802703e-46,3.89240477943396e-48,7.923215730657942e-50,1.5816422779854633e-51,3.0990214538620563e-53,5.965083224545067e-55,1.128836788205634e-56,2.101831009659136e-58,3.8532651365895734e-60,6.9601896056704676e-62,1.239527056469072e-63,2.177716300433917e-65,3.776689001173055e-67,6.468856057067231e-69,1.1135447401625592e-70,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,3.5854662266966534e-09,6.888223435941937,5.401706218975112e-08,87.86551244862889,87.86551244862889,3.373487551371113,1.0
5.325,7.395962868041292,1.1496324503144306e-07,1.0658056363103523,0.711529069382971,0.22427007784739225,0.050028415210990856,0.008580801073723483,0.0011923167827671782,0.00013905951808423553,1.3964160757337655e-05,1.2306647699091704e-06,9.628944531463109e-08,7.117472433974199e-09,4.791022744658598e-10,2.960514906777674e-11,1.6908385403480625e-12,8.978090212726543e-14,4.45491158189732e-15,2.0750646215211847e-16,9.109844721119759e-18,3.783105789128388e-19,1.4909604450457117e-20,5.593183888960146e-22,2.0026910780859657e-23,6.861564807493836e-25,2.2547423647313447e-26,7.121523546655711e-28,2.1663286852321774e-29,6.358675915330259e-31,1.8041111929615575e-32,4.955988216539732e-34,1.3202023819973398e-35,3.41528841753405e-37,8.591871237573313e-39,2.1046737515243916e-40,5.026322119611306e-42,1.1716208726846976e-43,2.668521571347656e-45,5.944993365036565e-47,1.2967477641838948e-48,2.771961998255066e-50,5.812057419367222e-52,1.1963188371982444e-53,2.4192651118058156e-55,4.810243812890712e-57,9.410420504208748e-59,1.8126126510332166e-60,3.4398232742918182e-62,6.435313668940074e-64,1.187572317145439e-65,2.162963281170413e-67,3.960518957688206e-69,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,7.627965148871999e-09,7.395962868041292,1.1496324503144306e-07,87.84263473799712,87.84263473799712,3.396365262002888,1.0
5.35,7.907130713353169,2.3057382544392977e-07,1.065528573764357,0.7474097774566394,0.25119346908890733,0.06002934358709059,0.01105281661477231,0.0016504049373536776,0.00020697341947621675,2.2356603485327775e-05,2.119891622133067e-06,1.784411616057242e-07,1.4192196728346871e-08,1.0280172576409766e-09,6.836102404865178e-11,4.201606549777819e-12,2.400794331710849e-13,1.2818496277603987e-14,6.424058019319535e-16,3.033926852860536e-17,1.3551241184049048e-18,5.742977777673472e-20,2.316106586570434e-21,8.912801108372155e-23,3.2808126622662804e-24,1.157859270816956e-25,3.926096390550023e-27,1.2816130791816077e-28,4.035029205351833e-30,1.2273881703619765e-31,3.6130001325072506e-33,1.03078436772783e-34,2.854340403694326e-36,7.681932485500958e-38,2.011952785221712e-39,5.134202354645263e-41,1.2780064922021624e-42,3.106480202118746e-44,7.381174320417477e-46,1.716036262943182e-47,3.907263533912119e-49,8.720571738649208e-51,1.9094349069742184e-52,4.10483796386111e-54,8.670518819885398e-56,1.8007884521058612e-57,3.679970919857897e-59,7.404085478999126e-61,1.4676131725828366e-62,2.8676092371365314e-64,5.526364624463799e-66,1.0711054757493125e-67,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,1.5293030188675758e-08,7.907130713353169,2.3057382544392977e-07,87.819799520019,87.819799520019,3.4192004799810007,1.0
5.375,8.421720570014449,4.3938954752580715e-07,1.0652520250806468,0.7812752537333473,0.2785323444971324,0.07094051132005302,0.013949649149789333,0.002226901501751638,0.00029875121606733106,3.453423319561943e-05,3.5052105503182085e-06,3.1580110759746395e-07,2.6887711957934845e-08,2.085136618854252e-09,1.4845605610415586e-10,9.769418251388545e-12,5.976754290475917e-13,3.416510097476329e-14,1.832961485533264e-15,9.266064527459171e-17,4.42943816643144e-18,2.0086489610777887e-19,8.666142698191152e-21,3.5667297812772887e-22,1.4037831543550596e-23,5.295377164871731e-25,1.9185410144998292e-26,6.689131436800099e-28,2.2484523035827873e-29,7.298830458164658e-31,2.291781555798348e-32,6.971026615299975e-34,2.0570231448690439e-35,5.896320586206387e-37,1.643883199938802e-38,4.46300720760525e-40,1.1812510839803327e-41,3.0512684337019254e-43,7.699876582517095e-45,1.900077924343338e-46,4.589247357598719e-48,1.0858560826294187e-49,2.5189733213251066e-51,5.733734836902155e-53,1.2815634408666439e-54,2.8147591193278743e-56,6.079059813881451e-58,1.291835408669448e-59,2.7028498096263247e-61,5.571043307009274e-63,1.1318664616277421e-64,2.3136688292286673e-66,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,2.913170782193614e-08,8.421720570014449,4.3938954752580715e-07,87.79700665405656,87.79700665405656,3.4419933459434446,1.0
5.4,8.939726036243119,8.008505841760582e-07,1.064975988566478,0.8132340752637011,0.3061600586263276,0.08273166763945687,0.017296135072136374,0.002938737547484853,0.0004198663646758766,5.1708172535845386e-05,5.592946892345628e-06,5.369342102746491e-07,4.872050092905293e-08,4.027079494151212e-09,3.0561943948983487e-10,2.143845397973474e-11,1.3980806987426368e-12,8.51880383913804e-14,4.871381303541474e-15,2.6245666066238776e-16,1.3369703623680626e-17,6.459845041617668e-19,2.9689957740898144e-20,1.3014491806843505e-21,5.454122365010576e-23,2.19013801840971e-24,8.44432632522735e-26,3.132137206891047e-27,1.1196400115929892e-28,3.863737591602271e-30,1.2891788544003e-31,4.165230587099019e-33,1.3049446043192668e-34,3.969584340185054e-36,1.1739223363262073e-37,3.378995089164036e-39,9.477095301219844e-41,2.5927644829108515e-42,6.926093431042199e-44,1.8082837814205132e-45,4.618413894552862e-47,1.1548962928984012e-48,2.82992400910044e-50,6.800313927913064e-52,1.6037262640503952e-53,3.714395427172179e-55,8.454692783056202e-57,1.8925220677485165e-58,4.168562191161085e-60,9.040458460816714e-62,1.93151711540479e-63,4.15390788219759e-65,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,5.3076126733295546e-08,8.939726036243119,8.008505841760582e-07,87.77425600059557,87.77425600059557,3.4647439994044333,1.0
5.425,9.461140701892697,1.4036701350444806e-06,1.0647004625338852,0.8433889556247673,0.3339624210665838,0.09536779463247604,0.021114028689234857,0.003803169798344125,0.0005764075171320713,7.533205122211377e-05,8.649164592521392e-06,8.813182098601222e-07,8.489322705676174e-08,7.449908811459585e-09,6.003081780421374e-10,4.4713466501219756e-11,3.0962445162281175e-12,2.0032471149912064e-13,1.216309869101879e-14,6.957573608953923e-16,3.762621853550413e-17,1.929782921940938e-18,9.413496192211556e-20,4.3787437982485604e-21,1.9468956199346903e-22,8.292548765475791e-24,3.390569441088125e-25,1.3332795317730563e-26,5.051299991990896e-28,1.8468792624973576e-29,6.526837847752429e-31,2.2327058277059164e-32,7.403266484272116e-34,2.3825600459915602e-35,7.451223986654773e-37,2.267154101985209e-38,6.718684545271085e-40,1.9413015158941885e-41,5.4744473490069405e-43,1.5081268861887363e-44,4.0623528323374676e-46,1.0708600310887227e-47,2.7647676845688727e-49,6.996718918905292e-51,1.736854320874425e-52,4.2322771537658807e-54,1.013027244797868e-55,2.3833389787443766e-57,5.514891584131449e-59,1.2558319794346297e-60,2.8158864525798143e-62,6.358884828013134e-64,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,9.299146698050318e-08,9.461140701892697,1.4036701350444806e-06,87.75154742051558,87.75154742051558,3.487452579484426,1.0
5.45,9.98595813772295,2.37649295841223e-06,1.064425445299236,0.8718370630169964,0.3618367176326505,0.10881000171021345,0.0254219401589011,0.004837597138927321,0.0007750575541803982,0.00010712106958411688,1.3009851762518077e-05,1.4021705846518475e-06,1.428840999326231e-07,1.3266496935374572e-08,1.1311224532341003e-09,8.915100360063252e-11,6.532608963087347e-12,4.4724946105697204e-13,2.873515758595649e-14,1.739247157366709e-15,9.951721143002039e-17,5.3998293243228155e-18,2.78635234947822e-19,1.370841919983074e-20,6.4455830964952335e-22,2.9027390315948467e-23,1.2545894926861354e-24,5.213843918905576e-26,2.0870698574389468e-27,8.060265078873589e-29,3.0078891177292245e-30,1.0861793043985295e-31,3.800663383217893e-33,1.2903084572107295e-34,4.255316221987402e-36,1.3648169763321994e-37,4.26182597296054e-39,1.2970189670506925e-40,3.850832839987492e-42,1.1164220583443574e-43,3.1634124680487594e-45,8.768129592987202e-47,2.3792207810410235e-48,6.325224655672824e-50,1.6487398654020553e-51,4.216678095791086e-53,1.0588255531143759e-54,2.612129286026686e-56,6.3350436813118556e-58,1.5112838770996063e-59,3.548377010962382e-61,8.395380032216375e-63,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,1.573778807628714e-07,9.98595813772295,2.37649295841223e-06,87.72888077505331,87.72888077505331,3.510119224946692,1.0
5.475,10.514171882057964,3.901182834370739e-06,1.064150935183495,0.8986703210063804,0.3896908013970122,0.12301632110417544,0.030235321724158076,0.006059385143980886,0.0010230642029148529,0.0001490686786329303,1.9091503686099283e-05,2.169667349145967e-06,2.3317110246041685e-07,2.2834883505124308e-08,2.053721327395226e-09,1.7075469437939429e-10,1.3199641201277761e-11,9.53365015702696e-13,6.461786735571743e-14,4.125881785434656e-15,2.490278898569106e-16,1.425256473139459e-17,7.756611216543742e-19,4.0243615475062614e-20,1.995201850410772e-21,9.47283074424458e-23,4.31562342588589e-24,1.8900962103760776e-25,7.971716490750006e-27,3.2430189715298687e-28,1.2744865858804662e-29,4.845384201436227e-31,1.7844800475239552e-32,6.3743597940194e-34,2.2111795038503192e-35,7.457063020440311e-37,2.4475785573449357e-38,7.826647075455393e-40,2.4406679811194776e-41,7.42914447108368e-43,2.209278233538656e-44,6.4240680351343924e-46,1.8279649341211903e-47,5.093986362826893e-49,1.3912309395078784e-50,3.7264691705111735e-52,9.79590923497438e-54,2.5288343267787293e-55,6.414930882278901e-57,1.5999846650730342e-58,3.925883454563856e-60,9.712767824821462e-62,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,2.582446840013803e-07,10.514171882057964,3.901182834370739e-06,87.70625592582432,87.70625592582432,3.5327440741756817,1.0
5.5,11.045775424483526,6.229077073230848e-06,1.063876930511644,0.9239756928847533,0.4174422487571523,0.1379424135203676,0.035566494521438674,0.007485700542933502,0.0013282031873457134,0.00020346058719648635,2.7401946249085907e-05,3.2745478339712227e-06,3.701049044543659e-07,3.812371971695175e-08,3.6068126095738727e-09,3.154769508790843e-10,2.5655906114110758e-11,1.9494996549702717e-12,1.3901302961040715e-13,9.337935011548546e-15,5.929220248865815e-16,3.5697233975199215e-17,2.0434966030217245e-18,1.1151146455115268e-19,5.814094236728516e-21,2.9026287807707967e-22,1.3902959578033626e-23,6.4006913892173795e-25,2.8372211396720615e-26,1.2128310309979436e-27,5.007245093516912e-29,1.9994029079524115e-30,7.731803491606744e-32,2.899240601253414e-33,1.0554198402977352e-34,3.7341473355599967e-36,1.2854218927352503e-37,4.309509967216738e-39,1.408499366183325e-40,4.491907219138713e-42,1.3990412408783624e-43,4.2591093208651024e-45,1.2683590448409273e-46,3.6977034055571973e-48,1.056100397629544e-49,2.957091619512946e-51,8.1227118270432e-53,2.1902415296937713e-54,5.801016035035519e-56,1.5100543651806432e-57,3.8654712584822405e-59,9.983159730156042e-61,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,4.1217866811928465e-07,11.045775424483526,6.229077073230848e-06,87.6836727347753,87.6836727347753,3.5553272652247045,1.0
5.525,11.580762186253619,9.700542822818204e-06,1.0636034296101584,0.9478354505382256,0.44501757615829446,0.15354219216955434,0.04142470920337275,0.009133357055903648,0.0016987348850078165,0.0002728858697302589,3.85512383960867e-05,4.832092087234219e-06,5.729431737781819e-07,6.192132969990607e-08,6.147059694077292e-09,5.642081598874577e-10,4.815113630911771e-11,3.839734164011342e-12,2.873400468554636e-13,2.0255867162861495e-14,1.3497290638867598e-15,8.527373575455382e-17,5.1222641959350105e-18,2.932806253098966e-19,1.6042902034015472e-20,8.402010961742293e-22,4.2212042306615015e-23,2.0381325163074473e-24,9.473420826636555e-26,4.24567202973425e-27,1.837361876711399e-28,7.688756016294802e-30,3.115300031315828e-31,1.2236676904335822e-32,4.665038526453266e-34,1.7280519565996455e-35,6.2262333415124425e-37,2.184216316212618e-38,7.467603445845157e-40,2.490441932356023e-41,8.108812115129012e-43,2.579780714746881e-44,8.025946242545803e-46,2.443575662306026e-47,7.285938556704798e-49,2.1290023729217667e-50,6.100787174542966e-52,1.7155007865913665e-53,4.736485332671325e-55,1.2848009975039867e-56,3.4258936294259454e-58,9.222635081600955e-60,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,6.416280712388753e-07,11.580762186253619,9.700542822818204e-06,87.66113106397603,87.66113106397603,3.5778689360239753,1.0
5.55,12.11912549708911,1.4768153862836293e-05,1.0633304308076663,0.9703274286693211,0.4723515133613348,0.16976837273191112,0.047816234412591196,0.01101867360664252,0.0021433554768540393,0.00036024501525227755,5.326249080132458e-05,6.986449450069385e-06,8.670572104259956e-07,9.809518396963273e-08,1.01950101833322e-08,9.797219105953312e-10,8.754565267138123e-11,7.309832757838899e-12,5.727794299276532e-13,4.227925441942882e-14,2.9498659921053347e-15,1.951362513037563e-16,1.2272503382617331e-17,7.356619614301207e-19,4.212795870999708e-20,2.3095405984341993e-21,1.2144771057602585e-22,6.136844344977765e-24,2.984844528717591e-25,1.3995853211420555e-26,6.335997431883313e-28,2.773106715187975e-29,1.1749439317773719e-30,4.825006887650393e-32,1.922699276991843e-33,7.442749988310012e-35,2.8016632903503674e-36,1.0265695508233691e-37,3.6648786676826214e-39,1.2759078505123967e-40,4.335501802100341e-42,1.4390470515329045e-43,4.6694505753270284e-45,1.4823019803249428e-46,4.606794818758706e-48,1.4026537357925058e-49,4.186753082954013e-51,1.2258962254054201e-52,3.5232440117176724e-54,9.944823638319027e-56,2.7584145116075283e-57,7.729794891746088e-59,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,9.764226001917243e-07,12.11912549708911,1.4768153862836293e-05,87.63863077567372,87.63863077567372,3.600369224326286,1.0
5.575,12.660858568010855,2.202384637655913e-05,1.0630579324327956,0.9915252650033769,0.4993863300426043,0.1865729554405272,0.054744468032318215,0.013157345762393267,0.00267114352799852,0.0004687547735389263,7.23824328259008e-05,9.915293097722978e-06,1.28532247071893e-06,1.5190970653181091e-07,1.6494662897863713e-08,1.6561939046826896e-09,1.5464040697155158e-10,1.3492672170948313e-11,1.1048366842312083e-12,8.522618118679194e-14,6.214347203968486e-15,4.2962479488633884e-16,2.823917057036596e-17,1.7691827973613107e-18,1.0588831003646312e-19,6.067273765043149e-21,3.3346850777510193e-22,1.7612273086494086e-23,8.953742328353692e-25,4.388370838676423e-26,2.076583880882777e-27,9.500410012969503e-29,4.207716270601478e-30,1.8063205790870904e-31,7.524747835759807e-33,3.0452023053278022e-34,1.1984552481117264e-35,4.591359675054943e-37,1.7139044679206049e-38,6.2395144493308535e-40,2.2172230064679442e-41,7.696999502153485e-43,2.612346545325866e-44,8.674944472412138e-46,2.820622633706396e-47,8.986046123167857e-49,2.8069108128651014e-50,8.602098685247199e-52,2.5880029794214937e-53,7.648356332302744e-55,2.221586063710242e-56,6.529266900458653e-58,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,1.4555523638693882e-06,12.660858568010855,2.202384637655913e-05,87.61617173211552,87.61617173211552,3.6228282678844863,1.0
5.6,13.205954460124323,3.223013769632714e-05,1.062785932813473,1.0114986278147133,0.5260712099599741,0.20390764832841088,0.062210065813875226,0.015564330156939627,0.0032915031076697,0.0006019498998124037,9.689159000538175e-05,1.3834752071952273e-05,1.8696911790020678e-06,2.3040655257082114e-07,2.6088591745242892e-08,2.7318292055059013e-09,2.660305319263267e-10,2.4210245437846362e-11,2.0678336849895393e-12,1.663904405415816e-13,1.2656360983251862e-14,9.128091415106443e-16,6.259485787759605e-17,4.091419058824524e-18,2.554948053397486e-19,1.527490737904694e-20,8.760094036107123e-22,4.8278765707534923e-23,2.5612371494337733e-24,1.3099971043487889e-25,6.469270356265607e-27,3.0888976050476436e-28,1.4278380041704302e-29,6.397554584377908e-31,2.781713800932005e-32,1.175037789880142e-33,4.827093638696359e-35,1.930392311371597e-36,7.522158116591811e-38,2.8586994647101218e-39,1.0604696700225282e-40,3.843172221530324e-42,1.3617145068841594e-43,4.72079654399739e-45,1.6024789929735904e-46,5.329903319128251e-48,1.7381461155356714e-49,5.561242682356289e-51,1.7468028290629798e-52,5.389643315280821e-54,1.634436919374514e-55,5.021515935541529e-57,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,2.1292106411612554e-06,13.205954460124323,3.223013769632714e-05,87.59375379549084,87.59375379549084,3.6452462045091636,1.0
5.625,13.7544060491113,4.635565266774352e-05,1.062514430275325,1.0303134313486115,0.5523616699061287,0.22172423661997803,0.07021108377298822,0.018253742085785504,0.0040141042611665356,0.0007636817859139869,0.000127913933814534,1.9004584531424104e-05,2.6729519571917977e-06,3.42854075056968e-07,4.0411344324362824e-08,4.405338476207402e-09,4.4664014441175143e-10,4.2320204631220224e-11,3.763602327431697e-12,3.153331548468162e-13,2.497547360094742e-14,1.8756690760684736e-15,1.3393421031989796e-16,9.11604391119268e-18,5.92781771882377e-19,3.690372916055344e-20,2.2038183176871828e-21,1.2647155436949997e-22,6.986318359536367e-24,3.720667672016883e-25,1.9131357101640038e-26,9.510859858404532e-28,4.5772515276613775e-29,2.135163505730935e-30,9.664971992311115e-32,4.2499984973595114e-33,1.8173866984576838e-34,7.56494841545208e-36,3.068131727227898e-37,1.2135061058631893e-38,4.684712075221274e-40,1.7666623586479387e-41,6.513215120271184e-43,2.3492850897944924e-44,8.296372713997421e-46,2.870477717107188e-47,9.73694538742673e-49,3.240200449390181e-50,1.0584464581174069e-51,3.39602545567041e-53,1.070842356879996e-54,3.4246693428131864e-56,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,3.0611157813286862e-06,13.7544060491113,4.635565266774352e-05,87.5713768277995,87.5713768277995,3.667623172200507,1.0
5.65,14.306205984593097,6.561579736413658e-05,1.0622434231404432,1.0480320380392707,0.5782190268719515,0.23997489574940106,0.07874313278792594,0.021238768136592093,0.004848821313773297,0.0009581135710291761,0.00016672578616169228,2.573358121074862e-05,3.7607056721981766e-06,5.0128287884361e-07,6.14068741124148e-08,6.957730388969093e-09,7.3324231550192e-10,7.222040995279602e-11,6.676590160367241e-12,5.815299562079269e-13,4.7882548467066015e-14,3.738417675823736e-15,2.7752107138011977e-16,1.9637511623563835e-17,1.327551724127201e-18,8.592167231802654e-20,5.334354107004808e-21,3.182502411668755e-22,1.827632660928922e-23,1.0118578765917837e-24,5.408721476442578e-26,2.7951790237450226e-27,1.3983798630751493e-28,6.78063469982176e-30,3.1904042647684713e-31,1.4582289151126455e-32,6.481280966690841e-34,2.804010960195505e-35,1.1819267459188885e-36,4.858284130331829e-38,1.9490761600487168e-39,7.638077313784036e-41,2.9261004172249264e-42,1.0966566790360454e-43,4.0238464904708615e-45,1.4464443866846009e-46,5.0972997177578284e-48,1.762113680388816e-49,5.97928940594544e-51,1.992707688012538e-52,6.526237259781746e-54,2.1702938557322376e-55,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,4.331165928308284e-06,14.306205984593097,6.561579736413658e-05,87.54904069074993,87.54904069074993,3.689959309250071,1.0
5.675,14.861346645200053,9.15177424342021e-05,1.0619729097258468,1.0647134511109344,0.6036098995074588,0.25861246628525464,0.08779953864884417,0.024531590470148117,0.0058056705357417086,0.0011897125693482462,0.00021476396154114383,3.438508627859057e-05,5.213512170729337e-06,7.210980502222108e-07,9.166922229999645e-08,1.0779616777687372e-08,1.1790667435962117e-09,1.2053843709153012e-10,1.1566698865809857e-11,1.0457450995759611e-12,8.93791205270564e-14,7.243596128055327e-15,5.58173475604239e-16,4.099799713658643e-17,2.8768930422084927e-18,1.9326857740407114e-19,1.2454144902934498e-20,7.711853132105802e-22,4.5964058170814837e-23,2.6409917665458265e-24,1.4649944234400835e-25,7.856293017652973e-27,4.0782128762474615e-28,2.0517238073794474e-29,1.0015263537765411e-30,4.748669752397572e-32,2.189250293704554e-33,9.82332606891204e-35,4.294049059370477e-36,1.8302382524814718e-37,7.612896811067412e-39,3.0927674464384813e-40,1.2281114860063897e-41,4.77029859287745e-43,1.8137662675952613e-44,6.7552790132219215e-46,2.466140999240406e-47,8.830401080735735e-49,3.103098665774716e-50,1.0708239268910426e-51,3.63072255971047e-53,1.2511976900535467e-54,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,6.038371374878856e-06,14.861346645200053,9.15177424342021e-05,87.52674524563258,87.52674524563258,3.7122547543674216,1.0
5.7,15.41982008857853,0.0001259104881347794,1.0617028883419741,1.0804134963333687,0.6285057479159272,0.27759068710050266,0.09737150699124036,0.0281433243106303,0.006894747530024246,0.0014632396852353922,0.0002736329490735873,4.5382614451211076e-05,7.129231585511564e-06,1.021784639982902e-06,1.346128498871813e-07,1.640585234058666e-08,1.8599142717201583e-09,1.970876587059781e-10,1.9603690540558333e-11,1.837213957807426e-12,1.627731491618256e-13,1.3674699180246823e-14,1.0923222175651589e-15,8.316884947934102e-17,6.0497048951368494e-18,4.212866496496487e-19,2.814022716834714e-20,1.8061704713723127e-21,1.1158134575855133e-22,6.645052190447816e-24,3.8203954499933096e-25,2.123302934578732e-26,1.1422605570970365e-27,5.955146311736273e-29,3.0122406447231585e-30,1.4798810343724046e-31,7.068870115022273e-33,3.2861209419515526e-34,1.488098099119888e-35,6.570214506833323e-37,2.8307120302751897e-38,1.19105568018692e-39,4.898078105161112e-41,1.9701512436756277e-42,7.756456833719464e-44,2.99098639671523e-45,1.130416022810466e-46,4.189955981724805e-48,1.524024300688247e-49,5.443016300431275e-51,1.9098412678582144e-52,6.818352598634514e-54,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,8.304113548187e-06,15.41982008857853,0.0001259104881347794,87.50449035319545,87.50449035319545,3.734509646804554,1.0
5.725,15.981617996600763,0.00017103974523603914,1.0614333572910875,1.095184994066167,0.6528824473310357,0.296864392686722,0.10744829099796789,0.03208396736058927,0.008126164922160407,0.0017837361512186018,0.00034511111114362316,5.921550791345635e-05,9.625541257081833e-06,1.4277050079767507e-06,1.9467392869199708e-07,2.4558225634340158e-08,2.8820043890653567e-09,3.1614394838180655e-10,3.255382252544658e-11,3.158443818581277e-12,2.897024322221557e-13,2.5196853944525267e-14,2.0837156587053833e-15,1.6424966374599186e-16,1.2368816382181162e-17,8.916882310829705e-19,6.165847670253614e-20,4.0967506705495376e-21,2.6198175990508944e-22,1.614941957285091e-23,9.610005955732774e-25,5.527888155082127e-26,3.0776338831776587e-27,1.6604227054684438e-28,8.690760317907888e-30,4.417755929785755e-31,2.183203322454296e-32,1.0499220042371328e-33,4.918039909954272e-35,2.2458585300788258e-36,1.0006772228245977e-37,4.353883390681288e-39,1.8512524434154984e-40,7.698063116120621e-42,3.132795247072991e-43,1.2485693202892143e-44,4.876487766202145e-46,1.8676185037239974e-47,7.018075651306022e-49,2.5891021922523077e-50,9.382631334877658e-52,3.463000323157294e-53,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,1.1275712597149287e-05,15.981617996600763,0.00017103974523603914,87.48227587351269,87.48227587351269,3.7567241264873132,1.0
