Time,Mpl,Mrbc,Vin,Vout,Summary_flux_to_RBC,A,B,d,Kin,c,Kout,ModelValue_1,ModelValue_2,ModelValue_5,ModelValue_3,RBC
8.4,224.00474237553095,132.51299460614464,21667.106965588006,11644.670154379553,10022.436811208452,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.44,222.12394283382966,132.6935854414247,21485.184545469983,11660.539697709928,9824.644847760055,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.48,220.25797480026807,132.87059250209762,21304.69671941419,11676.094314392307,9628.602405021884,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.52,218.4067515970931,133.04404750454628,21125.635103418903,11691.33679152555,9434.298311893353,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.56,216.57018603637704,133.21398195074673,20947.991264135188,11706.26989736738,9241.721366767808,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.6,214.7481904630816,133.3804271259077,20771.756723032307,11720.896381126939,9050.860341905369,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.64,212.94067679655817,133.54341481767506,20596.922960411917,11735.21903616538,8861.703924246538,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.68,211.14755657053664,133.70297572785702,20423.48141927599,11749.240560425125,8674.240858850866,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.72,209.3687409716497,133.85914042583352,20251.423509053147,11762.963640211372,8488.459868841775,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.76,207.60414087654118,134.01193941722107,20080.740609187993,11776.390956226065,8304.349652961928,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.8,205.8536668876031,134.16140299165374,19911.424072597812,11789.52517019154,8121.898902406272,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.84,204.11722936738596,134.3075612210354,19743.465229000958,11802.368924696946,7941.096304304012,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
8.88,202.3947384717251,134.450443957792,19576.855388121036,11814.924843044659,7761.930545076377,1382.06142698431,1382.06142698431,-0.783006790599975,0.0440064186883752,-0.215608884195034,0.0399798384276102,1382.06142698431,1382.06142698431,-0.215608884195034,-0.783006790599975,2198.0
