Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
5.1,0.0006643893366830701,0.05812200076118684,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.152433354269188e-05,4.826954691552228e-06,1.379416220931781e-08,0.0018163125237870888,3.3185313504421568e-06,0.00010556771789010637
5.3999999999999995,0.0006754796126682466,0.05863634331950336,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.2217475791765415e-05,4.950956809217558e-06,1.4258522097826391e-08,0.00183238572873448,3.403782806337071e-06,0.00010744439868383333
5.7,0.0006867417262247528,0.059154934484940594,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.292135788904705e-05,5.078020227862533e-06,1.4737943704317292e-08,0.0018485917026543936,3.491138906655491e-06,0.00010935332105992544
6.0,0.0006981778930335533,0.05967780333922234,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.363611831459708e-05,5.208215374531126e-06,1.5232886572524116e-08,0.001864931354350698,3.5806480699901488e-06,0.00011129500660609054
6.3,0.0007097903626306777,0.06020497913737158,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.436189766441736e-05,5.34161424676092e-06,1.5743823715105906e-08,0.0018814055980428618,3.6723597946481325e-06,0.00011326998477910459
6.6,0.0007215816663788381,0.06073649257227161,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.509885414867738e-05,5.478292440038208e-06,1.6271253164189398e-08,0.0018980153928834878,3.7663260525262682e-06,0.00011527879781192513
6.8999999999999995,0.0007335540765523455,0.061272373015273926,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.584712978452159e-05,5.6183248756737645e-06,1.6815674475830137e-08,0.0019147616567273102,3.862598352025713e-06,0.00011732199046633964
7.199999999999999,0.0007457099104838507,0.061812650067559025,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.660686940524067e-05,5.761788218581129e-06,1.7377602206057272e-08,0.0019316453146112195,3.961229400274526e-06,0.00011940011588670327
7.5,0.0007580517696860972,0.06235735470150239,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.737823560538108e-05,5.908762885552195e-06,1.7957577672631995e-08,0.0019486673344219496,4.0622744838171335e-06,0.00012151374016778069
7.8,0.0007705819817875355,0.06290651657236515,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.816137386172097e-05,6.059328525960448e-06,1.8556143457987677e-08,0.001965828642886411,4.165788361597808e-06,0.0001236634321021641
8.1,0.0007833029313422331,0.06346016560916476,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.895643320888957e-05,6.2135667181402905e-06,1.917385882029172e-08,0.0019831301752863987,4.27182711872145e-06,0.0001258497693482068
8.4,0.0007962173429709455,0.06401833326511185,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.976358393568409e-05,6.371563401721981e-06,1.9811314288991007e-08,0.002000572914534745,4.3804498386838615e-06,0.00012807334356384144
8.7,0.0008093276039807799,0.06458104948576533,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.058297524879874e-05,6.533403255359829e-06,2.046909908016469e-08,0.0020181577964301666,4.491714738059882e-06,0.0001303347485213397
9.0,0.0008226361846626608,0.0651483445875873,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.14147615414163e-05,6.69917320357764e-06,2.1147821634885602e-08,0.002035885768362103,4.605681577459627e-06,0.00013263458757821923
9.299999999999999,0.0008361455686427718,0.06572024894664284,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.225909804017324e-05,6.8689618658544e-06,2.1848106623779506e-08,0.002053757779582589,4.7224112827749e-06,0.00013497347255027217
9.6,0.0008498583343059865,0.06629679332964475,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.311614589412416e-05,7.042860293620015e-06,2.257059963716706e-08,0.0020717747915513984,4.841966451863761e-06,0.00013735202518105088
