Time,x_Malignant_Cells,y_Lymphocytes,alpha,k,sigma,compartment,Malignant_Cells_Growth,Malignant_Cells_Death_Lymphocytes,Lymphocytes_Production,Lymphocyte_Death,Lymphocyte_Elimination_Malignant_Cells
76.32,0.41562843722572945,1.8466320990682812,2.0,0.2,0.25,1.0,0.8312568744514589,0.7675128134666181,0.25,0.9233160495341406,0.0831256874451459
76.5,0.42714255198661505,1.8503084084457373,2.0,0.2,0.25,1.0,0.8542851039732301,0.7903454555458043,0.25,0.9251542042228686,0.08542851039732302
76.67999999999999,0.4385531538438612,1.8573280055218733,2.0,0.2,0.25,1.0,0.8771063076877224,0.8145370545441459,0.25,0.9286640027609366,0.08771063076877224
76.86,0.44956760609428736,1.8676057117959415,2.0,0.2,0.25,1.0,0.8991352121885747,0.839615028980119,0.25,0.9338028558979707,0.08991352121885748
77.03999999999999,0.4598773875953849,1.88098532931212,2.0,0.2,0.25,1.0,0.9197547751907698,0.8650226193493025,0.25,0.94049266465606,0.09197547751907698
77.22,0.4691690815642898,1.8972319567809097,2.0,0.2,0.25,1.0,0.9383381631285796,0.8901225746773198,0.25,0.9486159783904549,0.09383381631285798
77.39999999999999,0.4771391932638438,1.9160255690427632,2.0,0.2,0.25,1.0,0.9542783865276876,0.9142108942859613,0.25,0.9580127845213816,0.09542783865276877
77.58,0.48350969283835304,1.936958401930924,2.0,0.2,0.25,1.0,0.9670193856767061,0.9365381619582883,0.25,0.968479200965462,0.09670193856767062
77.75999999999999,0.488046326622883,1.9595360710340124,2.0,0.2,0.25,1.0,0.976092653245766,0.9563443813531864,0.25,0.9797680355170062,0.0976092653245766
77.94,0.4905755008519916,1.9831850295427649,2.0,0.2,0.25,1.0,0.9811510017039832,0.9729019891501136,0.25,0.9915925147713824,0.09811510017039832
78.11999999999999,0.49099884862094256,2.007267221256145,2.0,0.2,0.25,1.0,0.9819976972418851,0.985565894511326,0.25,1.0036336106280725,0.09819976972418852
78.3,0.4893023739781539,2.031100994232124,2.0,0.2,0.25,1.0,0.9786047479563078,0.993822538267167,0.25,1.015550497116062,0.09786047479563079
78.48,0.4855600277387422,2.053988479179586,2.0,0.2,0.25,1.0,0.9711200554774844,0.9973347029254968,0.25,1.026994239589793,0.09711200554774845
78.66,0.479930266545419,2.075247641300206,2.0,0.2,0.25,1.0,0.959860533090838,0.9959741536369598,0.25,1.037623820650103,0.0959860533090838
78.84,0.4726454124788354,2.0942459015928283,2.0,0.2,0.25,1.0,0.9452908249576708,0.9898357179904529,0.25,1.0471229507964142,0.09452908249576708
79.02,0.4639957509259745,2.1104313610522607,2.0,0.2,0.25,1.0,0.927991501851949,0.9792311841491701,0.25,1.0552156805261304,0.09279915018519491
79.2,0.4543109587624925,2.1233587003521124,2.0,0.2,0.25,1.0,0.908621917524985,0.9646651269536481,0.25,1.0616793501760562,0.0908621917524985
79.38,0.4439355576131172,2.132712891221371,2.0,0.2,0.25,1.0,0.8878711152262344,0.9467870865930428,0.25,1.0663564456106855,0.08878711152262345
79.56,0.43321283236576613,2.1383135169057836,2.0,0.2,0.25,1.0,0.8664256647315323,0.9263448551447571,0.25,1.0691567584528918,0.08664256647315323
79.74,0.42246775812541054,2.140117184182372,2.0,0.2,0.25,1.0,0.8449355162508211,0.904130508927193,0.25,1.070058592091186,0.08449355162508211
79.92,0.41199404034526665,2.138210339475465,2.0,0.2,0.25,1.0,0.8239880806905333,0.8809299168685211,0.25,1.0691051697377325,0.08239880806905334
80.1,0.4020464790461253,2.1327942149351777,2.0,0.2,0.25,1.0,0.8040929580922506,0.8574824046446332,0.25,1.0663971074675889,0.08040929580922507
80.28,0.39283740315565374,2.124165637898913,2.0,0.2,0.25,1.0,0.7856748063113075,0.8344517130646817,0.25,1.0620828189494564,0.07856748063113075
80.46,0.3845365840066013,2.1126956455989214,2.0,0.2,0.25,1.0,0.7690731680132026,0.8124087666042304,0.25,1.0563478227994607,0.07690731680132026
80.64,0.37727372800073095,2.098807886721118,2.0,0.2,0.25,1.0,0.7545474560014619,0.7918250757806121,0.25,1.049403943360559,0.0754547456001462
80.82,0.3711427728381011,2.0829577552601073,2.0,0.2,0.25,1.0,0.7422855456762022,0.773074716991863,0.25,1.0414788776300536,0.07422855456762022
81.0,0.36620661253242914,2.065615331133513,2.0,0.2,0.25,1.0,0.7324132250648583,0.7564419932094556,0.25,1.0328076655667564,0.07324132250648584
81.17999999999999,0.3625016938336212,2.047251676575923,2.0,0.2,0.25,1.0,0.7250033876672424,0.742132200462493,0.25,1.0236258382879615,0.07250033876672424
81.36,0.36004273802642417,2.0283255954751938,2.0,0.2,0.25,1.0,0.7200854760528483,0.730283901003966,0.25,1.0141627977375969,0.07200854760528484
81.53999999999999,0.35882676590588297,2.0092741389513047,2.0,0.2,0.25,1.0,0.7176535318117659,0.7209813410982244,0.25,1.0046370694756523,0.07176535318117659
81.72,0.3588361713007696,1.9905071305412272,2.0,0.2,0.25,1.0,0.7176723426015392,0.7142659576702952,0.25,0.9952535652706136,0.07176723426015393
81.89999999999999,0.3600403405972927,1.9724045279163542,2.0,0.2,0.25,1.0,0.7200806811945853,0.7101451980266464,0.25,0.9862022639581771,0.07200806811945853
82.08,0.36239646390053826,1.955314183852116,2.0,0.2,0.25,1.0,0.7247929278010765,0.7085989460425738,0.25,0.977657091926058,0.07247929278010766
82.25999999999999,0.36584982538785393,1.9395501347679929,2.0,0.2,0.25,1.0,0.7316996507757079,0.7095840781358588,0.25,0.9697750673839964,0.07316996507757079
82.44,0.3703334941509815,1.9253920188804505,2.0,0.2,0.25,1.0,0.740666988301963,0.7130371539624097,0.25,0.9626960094402253,0.0740666988301963
82.61999999999999,0.37576736465711025,1.9130852483966727,2.0,0.2,0.25,1.0,0.7515347293142205,0.7188750021544108,0.25,0.9565426241983364,0.07515347293142205
82.8,0.3820567542091486,1.9028410956462027,2.0,0.2,0.25,1.0,0.7641135084182972,0.7269932927783683,0.25,0.9514205478231014,0.07641135084182972
82.98,0.3890909052865493,1.8948362301224053,2.0,0.2,0.25,1.0,0.7781818105730987,0.737263544148079,0.25,0.9474181150612027,0.07781818105730987
83.16,0.3967417639624446,1.8892115605350515,2.0,0.2,0.25,1.0,0.7934835279248892,0.749529127024919,0.25,0.9446057802675257,0.07934835279248892
83.34,0.4048629865953571,1.8860708452487531,2.0,0.2,0.25,1.0,0.8097259731907142,0.7636002753378397,0.25,0.9430354226243766,0.08097259731907142
83.52,0.41328995403873847,1.885478168112663,2.0,0.2,0.25,1.0,0.8265799080774769,0.7792491854403274,0.25,0.9427390840563316,0.0826579908077477
83.7,0.4218395046542498,1.8874561069402949,2.0,0.2,0.25,1.0,0.8436790093084996,0.7962035492083327,0.25,0.9437280534701474,0.08436790093084996
83.88,0.43031350040355626,1.8919802209901448,2.0,0.2,0.25,1.0,0.8606270008071125,0.8141446315885632,0.25,0.9459901104950724,0.08606270008071126
84.06,0.4385021571400459,1.8989757948606834,2.0,0.2,0.25,1.0,0.8770043142800918,0.832704982403143,0.25,0.9494878974303417,0.08770043142800919
84.24,0.4461892601583286,1.9083145043763847,2.0,0.2,0.25,1.0,0.8923785203166572,0.8514694368571066,0.25,0.9541572521881924,0.08923785203166573
84.42,0.4531591390296931,1.919811473091458,2.0,0.2,0.25,1.0,0.9063182780593863,0.869980114245452,0.25,0.959905736545729,0.09063182780593863
84.6,0.4592053441501836,1.9332232556454902,2.0,0.2,0.25,1.0,0.9184106883003672,0.8877464504278257,0.25,0.9666116278227451,0.09184106883003673
84.78,0.46414038207459096,1.9482478541770318,2.0,0.2,0.25,1.0,0.9282807641491819,0.9042605034137295,0.25,0.9741239270885159,0.09282807641491819
84.96,0.46780573288716865,1.964527631459008,2.0,0.2,0.25,1.0,0.9356114657743373,0.9190172884117749,0.25,0.982263815729504,0.09356114657743374
85.14,0.47008129785266295,1.981655609879929,2.0,0.2,0.25,1.0,0.9401625957053259,0.9315392409893674,0.25,0.9908278049399645,0.0940162595705326
85.32,0.47089336705880624,1.9991853532217536,2.0,0.2,0.25,1.0,0.9417867341176125,0.9414031223532404,0.25,0.9995926766108768,0.09417867341176125
85.5,0.47022020348899374,2.0166443653113384,2.0,0.2,0.25,1.0,0.9404404069779875,0.9482669238216301,0.25,1.0083221826556692,0.09404404069779876
85.67999999999999,0.468094453038972,2.033550614031069,2.0,0.2,0.25,1.0,0.936188906077944,0.951893762401939,0.25,1.0167753070155345,0.09361889060779441
85.86,0.4646020042664613,2.0494312398736523,2.0,0.2,0.25,1.0,0.9292040085329226,0.9521698616515977,0.25,1.0247156199368261,0.09292040085329227
86.03999999999999,0.45987723621028853,2.063842190228174,2.0,0.2,0.25,1.0,0.9197544724205771,0.9491140424163211,0.25,1.031921095114087,0.09197544724205771
86.22,0.45409511147140363,2.076387149878807,2.0,0.2,0.25,1.0,0.9081902229428073,0.942877254282007,0.25,1.0381935749394036,0.09081902229428074
86.39999999999999,0.4474610670336379,2.0867342217973888,2.0,0.2,0.25,1.0,0.8949221340672758,0.9337323215010677,0.25,1.0433671108986944,0.08949221340672758
86.58,0.4401995247732118,2.094628984493757,2.0,0.2,0.25,1.0,0.8803990495464236,0.9220546835503469,0.25,1.0473144922468784,0.08803990495464237
86.75999999999999,0.4325423677445639,2.0999028215676754,2.0,0.2,0.25,1.0,0.8650847354891278,0.9082969384743728,0.25,1.0499514107838377,0.08650847354891278
86.94,0.42471836920646205,2.1024762681282225,2.0,0.2,0.25,1.0,0.8494367384129241,0.8929602918947069,0.25,1.0512381340641113,0.08494367384129242
87.11999999999999,0.4169442730954655,2.1023574303800285,2.0,0.2,0.25,1.0,0.833888546190931,0.8765658905966517,0.25,1.0511787151900143,0.08338885461909311
87.3,0.40941799923226274,2.099636073558523,2.0,0.2,0.25,1.0,0.8188359984645255,0.8596288003522146,0.25,1.0498180367792616,0.08188359984645255
87.47999999999999,0.4023140875909195,2.094474328997082,2.0,0.2,0.25,1.0,0.804628175181839,0.8426365286530644,0.25,1.047237164498541,0.0804628175181839
87.66,0.39578125341941917,2.0870951166395533,2.0,0.2,0.25,1.0,0.7915625068388383,0.8260331212691512,0.25,1.0435475583197766,0.07915625068388384
87.84,0.38994190881853785,2.077769245021775,2.0,0.2,0.25,1.0,0.7798838176370757,0.8102093054882432,0.25,1.0388846225108874,0.07798838176370758
88.02,0.38489276492205987,2.0668026285679932,2.0,0.2,0.25,1.0,0.7697855298441197,0.795497378257716,0.25,1.0334013142839966,0.07697855298441197
88.2,0.3807064699876356,2.054523988953394,2.0,0.2,0.25,1.0,0.7614129399752712,0.7821705753393626,0.25,1.027261994476697,0.07614129399752712
88.38,0.3774337618758528,2.041273707826784,2.0,0.2,0.25,1.0,0.7548675237517056,0.7704456145633336,0.25,1.020636853913392,0.07548675237517057
88.56,0.37510579676774963,2.027394168888566,2.0,0.2,0.25,1.0,0.7502115935354993,0.7604873050832351,0.25,1.013697084444283,0.07502115935354993
88.74,0.3737363584785324,2.0132217585045478,2.0,0.2,0.25,1.0,0.7474727169570649,0.7524141688332371,0.25,1.0066108792522739,0.07474727169570648
88.92,0.3733237574985779,1.9990804968281328,2.0,0.2,0.25,1.0,0.7466475149971558,0.7463042426180024,0.25,0.9995402484140664,0.07466475149971558
89.1,0.37385232403971397,1.9852771318339744,2.0,0.2,0.25,1.0,0.7477046480794279,0.742200469599029,0.25,0.9926385659169872,0.07477046480794279
89.28,0.37529346385175677,1.9720974646687053,2.0,0.2,0.25,1.0,0.7505869277035135,0.740115288568786,0.25,0.9860487323343526,0.07505869277035136
89.46,0.37760628703110494,1.9598036562251606,2.0,0.2,0.25,1.0,0.7552125740622099,0.7400341819371669,0.25,0.9799018281125803,0.075521257406221
89.64,0.3807378750960259,1.9486322316942433,2.0,0.2,0.25,1.0,0.7614757501920518,0.7419180952388931,0.25,0.9743161158471216,0.07614757501920519
89.82,0.3846232166595246,1.9387926422905721,2.0,0.2,0.25,1.0,0.7692464333190492,0.7457046625136189,0.25,0.9693963211452861,0.07692464333190492
90.0,0.3891849885405706,1.9304660173756403,2.0,0.2,0.25,1.0,0.7783699770811412,0.7513083948502995,0.25,0.9652330086878201,0.07783699770811413
90.17999999999999,0.3943332894621827,1.9238039985762467,2.0,0.2,0.25,1.0,0.7886665789243654,0.7586199590390716,0.25,0.9619019992881234,0.07886665789243655
90.36,0.39996563343383684,1.9189274222334207,2.0,0.2,0.25,1.0,0.7999312668676737,0.7675050219471498,0.25,0.9594637111167104,0.07999312668676738
90.53999999999999,0.40596688830082683,1.9159250409045068,2.0,0.2,0.25,1.0,0.8119337766016537,0.7778021270736369,0.25,0.9579625204522534,0.08119337766016538
90.72,0.412209637064778,1.9148520136414104,2.0,0.2,0.25,1.0,0.824419274129556,0.7893204535758851,0.25,0.9574260068207052,0.0824419274129556
90.89999999999999,0.418555756165397,1.9157278097796295,2.0,0.2,0.25,1.0,0.837111512330794,0.8018389020293926,0.25,0.9578639048898148,0.0837111512330794
91.08,0.4248584871562549,1.9185342854954284,2.0,0.2,0.25,1.0,0.8497169743125098,0.8151055740929941,0.25,0.9592671427477142,0.08497169743125099
91.25999999999999,0.43096526931972784,1.923214059156942,2.0,0.2,0.25,1.0,0.8619305386394557,0.8288384649640584,0.25,0.961607029578471,0.08619305386394557
91.44,0.436721138514823,1.9296688529542072,2.0,0.2,0.25,1.0,0.873442277029646,0.842727178418754,0.25,0.9648344264771036,0.08734422770296461
91.61999999999999,0.4419738260514274,1.937758629092556,2.0,0.2,0.25,1.0,0.8839476521028548,0.8564385952642057,0.25,0.968879314546278,0.08839476521028548
91.8,0.44657902684598594,1.9473017444307235,2.0,0.2,0.25,1.0,0.8931580536919719,0.8696241180033633,0.25,0.9736508722153617,0.0893158053691972
91.97999999999999,0.45040617183064446,1.9580765088217489,2.0,0.2,0.25,1.0,0.9008123436612889,0.881929744489917,0.25,0.9790382544108744,0.0900812343661289
92.16,0.4533441086187185,1.9698233940462553,2.0,0.2,0.25,1.0,0.906688217237437,0.8930078307101983,0.25,0.9849116970231276,0.0906688217237437
92.34,0.45530722718610767,1.9822506646128921,2.0,0.2,0.25,1.0,0.9106144543722153,0.902533053692715,0.25,0.9911253323064461,0.09106144543722154
92.52,0.45623973916664956,1.99504125215658,2.0,0.2,0.25,1.0,0.9124794783332991,0.910217100510624,0.25,0.99752062607829,0.09124794783332991
92.7,0.45611880910359043,2.007861660138828,2.0,0.2,0.25,1.0,0.9122376182071809,0.9158234692672803,0.25,1.003930830069414,0.09122376182071809
92.88,0.4549576889800596,2.0203707749807434,2.0,0.2,0.25,1.0,0.9099153779601192,0.919183218668091,0.25,1.0101853874903717,0.09099153779601193
93.06,0.45280312463002453,2.0322348966362647,2.0,0.2,0.25,1.0,0.9056062492600491,0.9202023111790756,0.25,1.0161174483181323,0.09056062492600492
93.24,0.44973422553036946,2.0431377834635582,2.0,0.2,0.25,1.0,0.8994684510607389,0.9188689886978191,0.25,1.0215688917317791,0.0899468451060739
93.42,0.44585856900392834,2.052792100666887,2.0,0.2,0.25,1.0,0.8917171380078567,0.9152549484659063,0.25,1.0263960503334435,0.08917171380078567
93.6,0.44130681853991405,2.0609501772660277,2.0,0.2,0.25,1.0,0.8826136370798281,0.9095113658985425,0.25,1.0304750886330138,0.08826136370798282
93.78,0.4362261175396506,2.0674132664469056,2.0,0.2,0.25,1.0,0.8724522350793013,0.9018596625721009,0.25,1.0337066332234528,0.08724522350793013
93.96,0.430773193649309,2.072038000414256,2.0,0.2,0.25,1.0,0.861546387298618,0.8925784268011772,0.25,1.036019000207128,0.0861546387298618
94.14,0.4251077458954046,2.0747397549040207,2.0,0.2,0.25,1.0,0.8502154917908092,0.8819879405268325,0.25,1.0373698774520104,0.08502154917908093
94.32,0.41938644206496317,2.075493211443436,2.0,0.2,0.25,1.0,0.8387728841299263,0.8704337134772469,0.25,1.037746605721718,0.08387728841299263
94.5,0.4137577933091834,2.0743304040637245,2.0,0.2,0.25,1.0,0.8275155866183668,0.8582703705795534,0.25,1.0371652020318622,0.08275155866183669
94.67999999999999,0.4083581322798277,2.0713364814556607,2.0,0.2,0.25,1.0,0.8167162645596554,0.8458470968903036,0.25,1.0356682407278304,0.08167162645596554
94.86,0.4033087911655698,2.0666435825149,2.0,0.2,0.25,1.0,0.8066175823311396,0.8334955250341667,0.25,1.03332179125745,0.08066175823311396
95.03999999999999,0.3987144132419501,2.06042343366522,2.0,0.2,0.25,1.0,0.7974288264839002,0.8215205203837923,0.25,1.03021171683261,0.07974288264839002
95.22,0.39466222308903526,2.052879315068847,2.0,0.2,0.25,1.0,0.7893244461780705,0.8101939142185671,0.25,1.0264396575344235,0.07893244461780706
95.39999999999999,0.39122204303478597,2.044237925263789,2.0,0.2,0.25,1.0,0.7824440860695719,0.7997509375708917,0.25,1.0221189626318945,0.0782444086069572
95.58,0.38844684381304884,2.034741532246339,2.0,0.2,0.25,1.0,0.7768936876260977,0.7903889261764173,0.25,1.0173707661231695,0.07768936876260978
95.75999999999999,0.3863736297773359,2.0246406977087688,2.0,0.2,0.25,1.0,0.7727472595546718,0.7822677753686549,0.25,1.0123203488543844,0.0772747259554672
95.94,0.3850244802932602,2.0141877762336606,2.0,0.2,0.25,1.0,0.7700489605865204,0.7755116017574026,0.25,1.0070938881168303,0.07700489605865204
96.11999999999999,0.3844076026847599,2.0036312948430326,2.0,0.2,0.25,1.0,0.7688152053695197,0.7702111027147714,0.25,1.0018156474215163,0.07688152053695198
96.3,0.38451829473990246,1.9932112215920836,2.0,0.2,0.25,1.0,0.7690365894798049,0.7664261799830259,0.25,0.9966056107960418,0.0769036589479805
96.47999999999999,0.3853397576408605,1.9831550602901562,2.0,0.2,0.25,1.0,0.770679515281721,0.7641884902964549,0.25,0.9915775301450781,0.0770679515281721
96.66,0.38684373775936376,1.973674667260988,2.0,0.2,0.25,1.0,0.7736874755187275,0.7635036854042091,0.25,0.986837333630494,0.07736874755187276
96.84,0.38899100769001393,1.964963665663208,2.0,0.2,0.25,1.0,0.7779820153800279,0.7643531963805948,0.25,0.982481832831604,0.07779820153800279
97.02,0.3917317198284728,1.9571953372222244,2.0,0.2,0.25,1.0,0.7834634396569456,0.7666954954903298,0.25,0.9785976686111122,0.07834634396569456
97.2,0.39500569448945105,1.9505208548639592,2.0,0.2,0.25,1.0,0.7900113889789021,0.7704668448916959,0.25,0.9752604274319796,0.07900113889789022
97.38,0.3987427327317564,1.9450678462657978,2.0,0.2,0.25,1.0,0.7974854654635128,0.7755816683686961,0.25,0.9725339231328989,0.07974854654635129
97.56,0.4028629995383305,1.9409387585511124,2.0,0.2,0.25,1.0,0.805725999076661,0.7819324101901045,0.25,0.9704693792755562,0.0805725999076661
97.74,0.4072775913802101,1.938209704687421,2.0,0.2,0.25,1.0,0.8145551827604202,0.789389380114841,0.25,0.9691048523437105,0.08145551827604203
97.92,0.4118896137065974,1.9369292700884069,2.0,0.2,0.25,1.0,0.8237792274131948,0.7978010488337155,0.25,0.9684646350442034,0.08237792274131948
98.1,0.4165948537617805,1.9371169900730918,2.0,0.2,0.25,1.0,0.833189707523561,0.8069929691989601,0.25,0.9685584950365459,0.08331897075235611
98.28,0.4212842941376599,1.9387628577229634,2.0,0.2,0.25,1.0,0.8425685882753198,0.816770342016131,0.25,0.9693814288614817,0.08425685882753198
98.46,0.42584582078455085,1.9418262705536522,2.0,0.2,0.25,1.0,0.8516916415691017,0.8269186020049233,0.25,0.9709131352768261,0.08516916415691017
98.64,0.43016655883164884,1.9462353988372139,2.0,0.2,0.25,1.0,0.8603331176632977,0.8372053841941459,0.25,0.9731176994186069,0.08603331176632978
98.82,0.43413712286057776,1.951887479097563,2.0,0.2,0.25,1.0,0.8682742457211555,0.8473868143230021,0.25,0.9759437395487816,0.08682742457211556
99.0,0.43765401650267555,1.9586494225254227,2.0,0.2,0.25,1.0,0.8753080330053511,0.8572107866888973,0.25,0.9793247112627114,0.08753080330053511
99.17999999999999,0.4406237734815423,1.966358944214686,2.0,0.2,0.25,1.0,0.8812475469630846,0.8664244980190565,0.25,0.983179472107343,0.08812475469630847
99.36,0.44296677089828623,1.9748285948991338,2.0,0.2,0.25,1.0,0.8859335417965725,0.8747834457600691,0.25,0.9874142974495669,0.08859335417965725
99.53999999999999,0.4446200714122998,1.9838479064199839,2.0,0.2,0.25,1.0,0.8892401428245996,0.8820585978235947,0.25,0.9919239532099919,0.08892401428245997
99.72,0.44554098984125395,1.9931891063105882,2.0,0.2,0.25,1.0,0.8910819796825079,0.8880474473664238,0.25,0.9965945531552941,0.0891081979682508
99.89999999999999,0.4457083105235556,2.002614049032633,2.0,0.2,0.25,1.0,0.8914166210471112,0.8925817244250718,0.25,1.0013070245163165,0.08914166210471113
100.08,0.4451251425495108,2.011878132929164,2.0,0.2,0.25,1.0,0.8902502850990216,0.8955375407123377,0.25,1.005939066464582,0.08902502850990217
100.25999999999999,0.4438166311717612,2.0207421759961863,2.0,0.2,0.25,1.0,0.8876332623435224,0.8968389850173215,0.25,1.0103710879980932,0.08876332623435224
100.44,0.4418300218664166,2.0289777552943593,2.0,0.2,0.25,1.0,0.8836600437328332,0.8964632859881797,0.25,1.0144888776471797,0.08836600437328333
100.61999999999999,0.43923251646630695,2.0363746609700417,2.0,0.2,0.25,1.0,0.8784650329326139,0.8944419668060941,0.25,1.0181873304850209,0.0878465032932614
100.8,0.4361083284075483,2.042747921937815,2.0,0.2,0.25,1.0,0.8722166568150966,0.8908593815942935,0.25,1.0213739609689074,0.08722166568150967
100.97999999999999,0.43255490803015817,2.04794412043946,2.0,0.2,0.25,1.0,0.8651098160603163,0.8858482806675938,0.25,1.02397206021973,0.08651098160603164
101.16,0.42867875643791825,2.05184624850129,2.0,0.2,0.25,1.0,0.8573575128758365,0.8795828982093408,0.25,1.025923124250645,0.08573575128758365
101.33999999999999,0.4245911943386241,2.0543767337220724,2.0,0.2,0.25,1.0,0.8491823886772482,0.8722702709925362,0.25,1.0271883668610362,0.08491823886772482
101.52,0.4204043608302774,2.0554986155970427,2.0,0.2,0.25,1.0,0.8408087216605548,0.8641405816775948,0.25,1.0277493077985214,0.08408087216605548
101.7,0.4162275963916069,2.05521517712055,2.0,0.2,0.25,1.0,0.8324551927832138,0.8554372732404371,0.25,1.027607588560275,0.08324551927832138
101.88,0.4121643385042953,2.05356806667978,2.0,0.2,0.25,1.0,0.8243286770085906,0.8464075237766162,0.25,1.02678403333989,0.08243286770085906
102.06,0.4083096469931791,2.050634158683273,2.0,0.2,0.25,1.0,0.8166192939863582,0.837293709444122,0.25,1.0253170793416364,0.08166192939863583
102.24,0.40474836094873184,2.046521404921271,2.0,0.2,0.25,1.0,0.8094967218974637,0.8283261842883803,0.25,1.0232607024606355,0.08094967218974637
102.42,0.4015538850836308,2.0413639175840292,2.0,0.2,0.25,1.0,0.8031077701672616,0.8197176119754077,0.25,1.0206819587920146,0.08031077701672618
102.6,0.3987875182823221,2.0353166829862137,2.0,0.2,0.25,1.0,0.7975750365646442,0.8116588889266799,0.25,1.0176583414931069,0.07975750365646443
102.78,0.3964982180012097,2.0285501955165994,2.0,0.2,0.25,1.0,0.7929964360024194,0.8043165376483372,0.25,1.0142750977582997,0.07929964360024194
102.96,0.39472269026184775,2.0212452286178677,2.0,0.2,0.25,1.0,0.7894453805236955,0.7978313543189682,0.25,1.0106226143089339,0.07894453805236956
103.14,0.3934857028694406,2.0135879032225406,2.0,0.2,0.25,1.0,0.7869714057388812,0.7923180513889245,0.25,1.0067939516112703,0.07869714057388813
103.32,0.39280053365914025,2.0057651656428725,2.0,0.2,0.25,1.0,0.7856010673182805,0.7878656274594342,0.25,1.0028825828214363,0.07856010673182806
103.5,0.3926694824830746,1.9979607422970664,2.0,0.2,0.25,1.0,0.7853389649661492,0.7845382106992886,0.25,0.9989803711485332,0.07853389649661492
103.67999999999999,0.3930843941668975,1.9903516070748741,2.0,0.2,0.25,1.0,0.786168788333795,0.7823761556461377,0.25,0.9951758035374371,0.0786168788333795
103.86,0.3940271624869607,1.9831048860233438,2.0,0.2,0.25,1.0,0.7880543249739214,0.7813971911538057,0.25,0.9915524430116719,0.07880543249739214
104.03999999999999,0.3954702043008526,1.9763752868642455,2.0,0.2,0.25,1.0,0.7909404086017052,0.7815975384713594,0.25,0.9881876434321227,0.07909404086017052
104.22,0.39737690974538864,1.9703028576396209,2.0,0.2,0.25,1.0,0.7947538194907773,0.782952860831341,0.25,0.9851514288198104,0.07947538194907773
104.39999999999999,0.39970210120285316,1.9650110809109234,2.0,0.2,0.25,1.0,0.7994042024057063,0.7854190579269857,0.25,0.9825055404554617,0.07994042024057063
104.58,0.4023925522875649,1.9606053128853516,2.0,0.2,0.25,1.0,0.8047851045751298,0.7889329758804963,0.25,0.9803026564426758,0.08047851045751298
104.75999999999999,0.40538754690259926,1.9571712942540522,2.0,0.2,0.25,1.0,0.8107750938051985,0.7934128698458355,0.25,0.9785856471270261,0.08107750938051986
104.94,0.4086197191983746,1.9547740672227176,2.0,0.2,0.25,1.0,0.8172394383967492,0.7987592304448115,0.25,0.9773870336113588,0.08172394383967492
105.11999999999999,0.4120156218766664,1.95345629295111,2.0,0.2,0.25,1.0,0.8240312437533328,0.8048545093491389,0.25,0.976728146475555,0.08240312437533329
105.3,0.41549745778740593,1.9532385695298267,2.0,0.2,0.25,1.0,0.8309949155748119,0.8115656600919523,0.25,0.9766192847649133,0.0830994915574812
105.47999999999999,0.4189836615845927,1.9541174403094579,2.0,0.2,0.25,1.0,0.8379673231691854,0.8187432803071685,0.25,0.9770587201547289,0.08379673231691855
105.66,0.4223913227806266,1.9560663227308521,2.0,0.2,0.25,1.0,0.8447826455612532,0.8262254415049206,0.25,0.9780331613654261,0.08447826455612532
105.83999999999999,0.4256380068416389,1.9590349637452185,2.0,0.2,0.25,1.0,0.8512760136832778,0.8338397373015971,0.25,0.9795174818726092,0.08512760136832778
106.02,0.42864325746929705,1.962949271599138,2.0,0.2,0.25,1.0,0.8572865149385941,0.8414049700252384,0.25,0.981474635799569,0.08572865149385941
106.2,0.43133205058063556,1.9677135082994375,2.0,0.2,0.25,1.0,0.8626641011612711,0.8487379024900128,0.25,0.9838567541497187,0.08626641011612712
106.38,0.43363603321429317,1.9732102847988018,2.0,0.2,0.25,1.0,0.8672720664285863,0.855655080597798,0.25,0.9866051423994009,0.08672720664285864
106.56,0.4354967482184405,1.9793036518378138,2.0,0.2,0.25,1.0,0.870993496436881,0.8619803041122521,0.25,0.9896518259189069,0.0870993496436881
106.74,0.436867171128295,1.9858425853593158,2.0,0.2,0.25,1.0,0.87373434225659,0.867549432572024,0.25,0.9929212926796579,0.087373434225659
106.92,0.4377140887012597,1.9926619450757406,2.0,0.2,0.25,1.0,0.8754281774025194,0.8722162073785075,0.25,0.9963309725378703,0.08754281774025195
107.1,0.43801883799758856,1.9995903011571743,2.0,0.2,0.25,1.0,0.8760376759951771,0.8758582201841136,0.25,0.9997951505785871,0.08760376759951771
107.28,0.4377792973340439,2.006450856557711,2.0,0.2,0.25,1.0,0.8755585946680878,0.8783826461191253,0.25,1.0032254282788555,0.08755585946680879
107.46,0.4370084730992392,2.0130702006620025,2.0,0.2,0.25,1.0,0.8740169461984784,0.8797287346328807,0.25,1.0065351003310012,0.08740169461984784
107.64,0.43573455699649627,2.019281724378741,2.0,0.2,0.25,1.0,0.8714691139929925,0.8798708276232917,0.25,1.0096408621893704,0.08714691139929925
107.82,0.4339998540596394,2.0249305381106026,2.0,0.2,0.25,1.0,0.8679997081192788,0.8788195580209087,0.25,1.0124652690553013,0.08679997081192789
108.0,0.43185908782540045,2.0298781703730264,2.0,0.2,0.25,1.0,0.8637181756508009,0.876621335053988,0.25,1.0149390851865132,0.0863718175650801
