Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
9480.0,1.661428237819868,45.53843884976179,56.29894079340503,482.54270590389007,57.43262577749887,36.66680247557553,2330.900571747128,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0415137848767,2425.0000000002024,0.00012600830275697532,0.1300000000000081,0.00034475465664032004,0.005248400046459445,0.0,1.0,1.0,0.041,0.032232283258168216,0.1520071401421936,0.16635884488818656,0.06080438737870748,0.1661428237819868,0.00020935375240019392,0.15938453597416627,0.0008196918992957122,0.0057382213896607906,0.0070941339763924095,315.2500000000263,12.233498669049975,303.01707432714556,4.766907939532406,7.466241351075319,4.7666843218251165
9490.0,1.6614942988108405,45.54043878532709,56.30176837621075,482.52349058171757,57.43611638369543,36.66903534709035,2330.894848269413,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0271920420662,2425.0000000001987,0.00012600543840841325,0.13000000000000794,0.0003447820459196367,0.0052487315385361935,0.0,1.0,1.0,0.041,0.03223149556231364,0.15201477461576904,0.16636543628704914,0.06080058397310718,0.16614942988108405,0.0002093573175347391,0.1593915357486448,0.0008197278981358876,0.005738342954456646,0.007094329007413373,315.25000000002586,12.234241303123204,303.0163302750422,4.767197659846721,7.466695129880862,4.766974595122036
9500.0,1.6615601847153265,45.54243323902116,56.3045877088289,482.50431573710705,57.43959838990076,36.67126271160074,2330.889138898694,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0128968696724,2425.0000000001955,0.0001260025793739345,0.13000000000000783,0.0003448093725685181,0.005249062215347968,0.0,1.0,1.0,0.041,0.03223070932783199,0.15202238681383803,0.16637201037091404,0.06079678834193078,0.16615601847153266,0.0002093608690591622,0.15939851633657406,0.0008197637983023808,0.005738464059081876,0.007094523281898369,315.2500000000254,12.234982107158096,303.01558805684846,4.767486666361763,7.467147790687548,4.767264152508384
9510.0,1.6616258962060528,45.5444222360485,56.307398831211685,482.48518125441655,57.44307183094056,36.67348459144833,2330.8834435778035,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9986282178828,2425.0000000001924,0.00012599972564357657,0.13000000000000772,0.0003448366368129873,0.0052493920801492365,0.0,1.0,1.0,0.041,0.032229924551983556,0.15202997684427155,0.16637856721587757,0.060793000465147795,0.1661625896206053,0.00020936440704422468,0.15940547782616973,0.0008197996002488729,0.005738584706337319,0.007094716804436117,315.250000000025,12.235721088468301,303.01484766513244,4.767774961968067,7.467599338022716,4.767552996888566
9520.0,1.66169143395098,45.54640580152186,56.31020178313623,482.4660870183688,57.44653674152826,36.67570100890293,2330.877762249758,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9843860369779,2425.0000000001887,0.00012599687720739558,0.13000000000000755,0.0003448638388783874,0.005249721136183114,0.0,1.0,1.0,0.041,0.032229141232033784,0.15203754481446782,0.16638510689778876,0.060789220322786046,0.16616914339509803,0.00020936793156010273,0.1594124203053265,0.0008198353044273934,0.005738704899012559,0.007094909579593483,315.25000000002456,12.236458254341752,303.01410909248614,4.768062549546846,7.468049776399108,4.767841131157658
9530.0,1.6617567986133466,45.54838396046445,56.31299660420791,482.44703291404574,57.44999315626782,36.677911986164354,2330.872094857753,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9701702773315,2425.000000000185,0.0001259940340554663,0.13000000000000742,0.00034489097898939784,0.005250049386681623,0.0,1.0,1.0,0.041,0.032228359365253235,0.15204509083136136,0.16639162949225547,0.060785447894930955,0.16617567986133466,0.00020937144267639267,0.15941934386162557,0.0008198709112883601,0.005738824639886213,0.00709510161191593,315.25000000002404,12.237193612041256,303.01337233152515,4.76834943197023,7.468499110315243,4.768128558201638
9540.0,1.6618219908517133,45.55035673781217,56.31578333386384,482.42801882688235,57.45344110965661,36.68011754536431,2330.866441345161,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9559808894101,2425.000000000182,0.000125991196177882,0.13000000000000728,0.0003449180573700526,0.005250376834865968,0.0,1.0,1.0,0.041,0.032227578948917555,0.15205261500143238,0.16639813507465143,0.06078168316172469,0.16618219908517134,0.00020937494046211665,0.1594262485823426,0.0008199064212806191,0.005738943931726203,0.007095292905927937,315.25000000002365,12.23792716880511,303.0126373748879,4.768635612101499,7.468947344255777,4.768415280897627
9550.0,1.6618870113200093,45.55232415841586,56.318562011376244,482.409044642661,57.45688063608819,36.68231770856813,2330.8608016555218,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9418178237731,2425.000000000178,0.00012598836356475464,0.1300000000000071,0.00034494507424375593,0.005250703483946786,0.0,1.0,1.0,0.041,0.03222679998030752,0.15206011743071587,0.16640462372012207,0.06077792610336553,0.16618870113200093,0.00020937842498572885,0.1594331345544555,0.0008199418348514855,0.005739062777290053,0.007095483466133449,315.25000000002314,12.238658931847647,303.0119042152344,4.76892109279532,7.469394482691873,4.768701302114118
9560.0,1.6619518606675743,45.55428624704349,56.32133267585589,482.3901102475054,57.46031176985518,36.684512497776645,2330.855175732543,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9276810310723,2425.000000000175,0.00012598553620621447,0.130000000000007,0.00034497202983330036,0.00525102933712441,0.0,1.0,1.0,0.041,0.032226022456708976,0.15206759822481092,0.16641109550359148,0.06077417670010688,0.16619518606675743,0.00020938189631512018,0.15944000186465224,0.0008199771524467829,0.005739181179325156,0.007095673297016293,315.2500000000228,12.239388908359857,303.0111728452469,4.76920587689798,7.469840530081576,4.7689866247112205
9570.0,1.6620165395392055,45.556243028382426,56.32409536625552,482.3712155278748,57.4637345451521,36.68670193492802,2330.849563520091,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9135704620519,2425.000000000171,0.00012598271409241038,0.13000000000000683,0.0003449989243608835,0.005251354397589138,0.0,1.0,1.0,0.041,0.03222524637541285,0.15207505748888991,0.16641755049976872,0.06077043493225672,0.16620165395392056,0.000209385354517625,0.1594468505993385,0.0008200123745108836,0.005739299140569067,0.007095862403040626,315.2500000000222,12.240117105509952,303.0104432576278,4.769489967247624,7.4702854908701655,4.769271251540893
9580.0,1.662081048575201,45.55819452704166,56.32685012137324,482.35236037055813,57.46714899607819,36.688886041899536,2330.84396496219,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8994860675482,2425.000000000168,0.00012597989721350965,0.13000000000000672,0.0003450257580481247,0.005251678668521489,0.0,1.0,1.0,0.041,0.03222447173371515,0.15208249532770776,0.16642398878315404,0.06076670078017667,0.1662081048575201,0.00020938879966002615,0.1594536808446458,0.0008200475014867499,0.005739416663749786,0.007096050788651364,315.2500000000218,12.240843530443982,303.00971544510037,4.76977336667449,7.4707293694905506,4.769555185447186
9590.0,1.662145388411404,45.560140767554,56.329596979855964,482.33354466266803,57.47055515664022,36.69106484050945,2330.838380003014,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8854277984894,2425.000000000164,0.00012597708555969788,0.13000000000000658,0.0003450525311160827,0.005252002153092471,0.0,1.0,1.0,0.041,0.03222369852891692,0.1520899118456111,0.1664304104280457,0.06076297422428129,0.1662145388411404,0.00020939223180856069,0.15946049268643903,0.0008200825338159721,0.00573953375158603,0.007096238458274614,315.2500000000214,12.241568190286399,303.0089894004072,4.770056078001139,7.471172170363607,4.7698384292664695
9600.0,1.662209559679249,45.56208177437838,56.33233598020284,482.3147682916351,57.47395306075539,36.69323835251879,2330.8328085868866,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8713956058956,2425.0000000001605,0.00012597427912117913,0.13000000000000644,0.00034507924378527217,0.005252324854463839,0.0,1.0,1.0,0.041,0.032222926758324257,0.15209730714654768,0.16643681550854622,0.06075925524503728,0.1662209559679249,0.00020939565102892597,0.15946728621032433,0.0008201174719388108,0.0057396504067875305,0.0070964254163181145,315.25000000002086,12.242291092140661,303.00826511631027,4.770338104042698,7.471613897898571,4.770120985827679
9610.0,1.6622735630058045,45.56401757190197,56.33506716076863,482.29603114520205,57.4773427422541,36.69540659963319,2330.82725065827,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8573894408785,2425.0000000001573,0.0001259714778881757,0.1300000000000063,0.0003451058962756808,0.0052526467757883525,0.0,1.0,1.0,0.041,0.03222215641924832,0.15210468133407531,0.1664432040985686,0.06075554382296272,0.16622735630058047,0.00020939905738628475,0.1594740615016569,0.0008201523162942355,0.005739766632055298,0.007096611667171659,315.25000000002046,12.24301224308979,303.00754258558976,4.770619447607091,7.472054556493395,4.770402857952546
9620.0,1.6623373990138193,45.565948184442554,56.33779055976717,482.2773331114175,57.48072423488281,36.69756960350472,2330.821706161766,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8434092546411,2425.0000000001537,0.00012596868185092821,0.13000000000000617,0.000345132488806787,0.005252967920210057,0.0,1.0,1.0,0.041,0.03222138750900526,0.15211203451137137,0.16644957627184337,0.060751839938626276,0.16623373990138193,0.0002094024509452713,0.15948081864554894,0.000820187067319966,0.005739882430081924,0.007096797215207538,315.25000000002,12.243731650197029,303.00682180104394,4.770900111495274,7.47249415053512,4.7706840484558395
9630.0,1.662401068321766,45.56787363625062,56.34050621527475,482.2586740786305,57.48409757230688,36.6997273857337,2330.8161750421095,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8294549984777,2425.00000000015,0.00012596589099969554,0.130000000000006,0.0003451590215975759,0.005253288290864525,0.0,1.0,1.0,0.041,0.032220620024916276,0.15211936678124183,0.16645593210192433,0.06074814357264647,0.1662401068321766,0.000209405831769997,0.15948755772687717,0.0008202217254525111,0.005739997803551845,0.007096982064780968,315.2500000000195,12.244449320506353,303.0061027554882,4.771180098501471,7.472932684400239,4.770964560145601
9640.0,1.6624645715438857,45.56979395151169,56.34321416523357,482.2400539354845,57.48746278811339,36.701879967870525,2330.810657244163,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8155266237736,2425.000000000147,0.0001259631053247547,0.1300000000000059,0.00034518549486655726,0.005253607890879131,0.0,1.0,1.0,0.041,0.03221985396430755,0.15212667824613063,0.1664622716621955,0.06074445470569083,0.16624645715438857,0.0002094091999240557,0.15949427883029094,0.0008202562911272104,0.005740112755141637,0.007097166220230528,315.2500000000191,12.245165261043109,303.0053854417549,4.771459411413412,7.47337016245508,4.771244395823384
9650.0,1.6625279092902332,45.5717091543485,56.34591444745513,482.2214725709114,57.490819915813994,36.70402737141748,2330.805152712912,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8016240820052,2425.0000000001432,0.00012596032481640104,0.13000000000000572,0.00034521190883178224,0.005253926723373311,0.0,1.0,1.0,0.041,0.032219089324510286,0.15213396900812887,0.16646859502587724,0.06074077331847522,0.16625279092902334,0.0002094125554705299,0.15950098204021973,0.0008202907647782729,0.005740227287520294,0.007097349685878592,315.25000000001864,12.245879478814578,303.0046698526919,4.7717380530125615,7.4738065890561485,4.771523558284483
9660.0,1.6625910821667214,45.57361926882325,56.34860709962366,482.2029298741257,57.49416898884774,36.70616961783059,2330.799661393462,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7877473247394,2425.0000000001405,0.00012595754946494788,0.1300000000000056,0.0003452382637108602,0.0052542447914588255,0.0,1.0,1.0,0.041,0.03221832610286067,0.1521412391689839,0.16647490226603284,0.06073709939176298,0.16625910821667214,0.00020941589847199603,0.15950766744088138,0.0008203251468388186,0.005740341403349506,0.007097532466031761,315.2500000000183,12.246591980810592,303.00395598116313,4.772016026074363,7.474241968550529,4.771802050318183
9670.0,1.6626540907751652,45.57552431893982,56.35129215929956,482.1844257346188,57.4975100405839,36.70830672852141,2330.7941832310316,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7738963036334,2425.0000000001373,0.00012595477926072667,0.1300000000000055,0.00034526455972097646,0.0052545620982400185,0.0,1.0,1.0,0.041,0.032217564296699835,0.1521484888301088,0.16648119345557502,0.06073343290636417,0.16626540907751652,0.00020941922899053015,0.15951433511628937,0.0008203594377409168,0.005740455105283945,0.007097714564981294,315.25000000001785,12.24730277400408,303.0032438200469,4.772293333368464,7.474676305276223,4.772079874707985
9680.0,1.6627169388279366,45.57742415926462,56.35396946373376,482.1659604106382,57.50084285829318,36.71043856749711,2330.788718574343,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7600709724645,2425.0000000001332,0.00012595201419449291,0.13000000000000533,0.0003452907955978885,0.005254878627366164,0.0,1.0,1.0,0.041,0.03221680390348555,0.15215571755208115,0.1664874680804093,0.06072977388974201,0.16627169388279367,0.00020942254748068008,0.1595209845574262,0.0008203936348667632,0.005740568374656122,0.007097895961812215,315.25000000001734,12.248011822142484,303.00253341467703,4.772569957238335,7.475109571578421,4.77235701377482
9690.0,1.6627796343064336,45.57931841193035,56.35663857541442,482.1475346662336,57.504166891643436,36.71256478283437,2330.783268325652,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7462712878848,2425.0000000001296,0.00012594925425757697,0.1300000000000052,0.00034531696804496165,0.005255194335796526,0.0,1.0,1.0,0.041,0.032216044920833665,0.15216292415361896,0.16649372482129682,0.06072612243334136,0.16627796343064338,0.00020942585493558186,0.15952761444175623,0.0008204277314147464,0.005740681163551275,0.007098076601037242,315.2500000000169,12.248719029674282,303.00182488234685,4.772845852006405,7.475541695913946,4.772633421768659
9700.0,1.6628421684820658,45.581207607539646,56.35930013048224,482.12914728924574,57.50748290989633,36.71468586662186,2330.7778312236082,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7324971957497,2425.0000000001264,0.00012594649943914994,0.13000000000000506,0.0003453430817090601,0.005255509284798243,0.0,1.0,1.0,0.041,0.03221528734576624,0.15217011035230205,0.16649996550662946,0.06072247837866283,0.1662842168482066,0.00020942915024012136,0.15953422662638878,0.0008204617369357136,0.005740793538378769,0.007098256562274664,315.2500000000164,12.249424532797587,303.00111805908085,4.773121081521396,7.475972778286814,4.772909162661028
9710.0,1.6629045419924253,45.5830917670727,56.36195416271204,482.1107981763333,57.51079094208483,36.716801837498394,2330.7724072205397,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7187486481105,2425.000000000123,0.0001259437497296221,0.13000000000000492,0.0003453691367812171,0.005255823477125282,0.0,1.0,1.0,0.041,0.03221453117564608,0.1521772762393225,0.1665061901990638,0.06071884170746847,0.16629045419924254,0.00020943243346094588,0.15954082118475446,0.0008204956518073086,0.005740905501414602,0.007098435849341038,315.250000000016,12.25012833770552,303.0004129386816,4.773395648193041,7.476402822471311,4.773184238874972
9720.0,1.6629667554724543,45.58497091139605,56.36460070569326,482.09248722454697,57.51409101708966,36.71891271400564,2330.7669962690243,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7050255971087,2425.0000000001196,0.00012594100511942175,0.13000000000000478,0.000345395133451543,0.005256136915517854,0.0,1.0,1.0,0.041,0.03221377640784098,0.15218442190537182,0.1665123989609087,0.06071521240158143,0.16629667554724545,0.00020943570466438454,0.15954739818988617,0.0008205294764051289,0.0057410170549208215,0.007098614466029878,315.2500000000156,12.250830450560283,302.9997095149843,4.773669554418442,7.476831832221931,4.773458652820909
9730.0,1.6630288095544998,45.58684506126406,56.36723979283258,482.07421433132515,57.51738316364117,36.72101851458933,2330.7615983218857,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6913279949763,2425.0000000001164,0.00012593826559899524,0.13000000000000467,0.00034542107190923757,0.005256449602702591,0.0,1.0,1.0,0.041,0.0322130230397237,0.15219154744064797,0.16651859185412987,0.060711590442885384,0.16630288095544998,0.00020943896391645547,0.1595539577144242,0.0008205632111027531,0.005741128201145717,0.007098792416112003,315.2500000000151,12.251530877493531,302.999007781856,4.7739428025822175,7.477259811273621,4.773732406896785
9740.0,1.6630907048683727,45.58871423732054,56.36987145735649,482.0559793944896,57.52066741032115,36.723119257600416,2330.7562133321917,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.677655794035,2425.0000000001132,0.000125935531158807,0.13000000000000456,0.00034544695234259943,0.005256761541392736,0.0,1.0,1.0,0.041,0.03221227106867192,0.15219865293486254,0.16652476894035334,0.06070797581332397,0.1663090704868373,0.00020944221128287325,0.1595604998306219,0.0008205968562717697,0.005741238942324029,0.007098969703335863,315.2500000000147,12.252229624606828,302.99830773319553,4.774215395056656,7.477686763342012,4.774005503488222
