Time,YT,M,EmptySet,C2,CP,pM,Y,YP,CT,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9
93.80000000000001,0.11548499008730345,0.001795238996089845,0.0,0.0008895566820959808,0.889554873666875,0.10776032948291459,8.430480281513841e-05,0.005845116805483888,0.9999999988279754,1.0,0.001795238996089845,889.5566820959808,889.554873666875,0.014998749643546251,0.0,0.015,0.0,0.0035070700832903327,0.0020021997399822947
93.9,0.11663929733466673,0.0018161726253712953,0.0,0.0008882387124813788,0.8882368831395633,0.10905870435028765,8.442988693438627e-05,0.0056799904720733875,0.9999999988277035,1.0,0.0018161726253712953,888.2387124813788,888.2368831395632,0.014998747922884999,0.0,0.015,0.0,0.0034079942832440325,0.0020278077693723128
94.0,0.11780315884590949,0.001837552938782679,0.0,0.0008869228573719853,0.8869210066712221,0.11035451636001017,8.455514335924351e-05,0.005526534403757383,0.9999999988273869,1.0,0.001837552938782679,886.9228573719853,886.9210066712221,0.01499874657348195,0.0,0.015,0.0,0.0033159206422544297,0.0020534534613741427
94.10000000000001,0.11897589354502913,0.0018593409031697804,0.0,0.0008856091594723086,0.8856072870053526,0.11164776175894846,8.468056580930271e-05,0.005384110317101594,0.9999999988269431,1.0,0.0018593409031697804,885.6091594723086,885.6072870053526,0.01499874522969096,0.0,0.015,0.0,0.0032304661902609563,0.002079136634293972
94.2,0.1201568580444585,0.0018815013735492825,0.0,0.0008842976575902929,0.8842957629850097,0.11293843681020474,8.480614997073237e-05,0.005252113710733749,0.9999999988263539,1.0,0.0018815013735492825,884.2976575902929,884.2957629850097,0.014998743818837985,0.0,0.015,0.0,0.0031512682264402494,0.002104857198658311
94.30000000000001,0.12134544371888724,0.0019040023389228567,0.0,0.0008829883874040255,0.8829864703202598,0.11422653777918992,8.493188902892222e-05,0.0051299717117455415,0.9999999988257765,1.0,0.0019040023389228567,882.9883874040255,882.9864703202597,0.014998741782256006,0.0,0.015,0.0,0.0030779830270473247,0.002130615120356278
94.4,0.12254107605577219,0.0019268150769710883,0.0,0.0008816813813108147,0.8816794414371043,0.11551206092980172,8.505778371302904e-05,0.005017142265286349,0.999999998825188,1.0,0.0019268150769710883,881.6813813108147,881.6794414371043,0.014998739846796293,0.0,0.015,0.0,0.003010285359171809,0.0021564104506128466
94.5,0.1237432114944966,0.0019499133900319333,0.0,0.0008803766691996835,0.8803747062507389,0.11679500251479433,8.518383354965073e-05,0.004913111756120693,0.9999999988247649,1.0,0.0019499133900319333,880.3766691996835,880.3747062507389,0.014998738487717121,0.0,0.015,0.0,0.0029478670536724158,0.0021822432839239
94.60000000000001,0.12495133714968051,0.0019732737855255858,0.0,0.0008790742782628417,0.8790722919768421,0.1180753587838318,8.531003292319304e-05,0.004817394547399939,0.9999999988244623,1.0,0.0019732737855255858,879.0742782628416,879.0722919768422,0.014998737234082234,0.0,0.015,0.0,0.002890436728439963,0.002208113788546664
94.7,0.126164967835511,0.0019968748371683113,0.0,0.000877774233655059,0.8777722237915885,0.11935312596184665,8.543637956099467e-05,0.0047295306569350454,0.9999999988242585,1.0,0.0019968748371683113,877.774233655059,877.7722237915884,0.0149987361759913,0.0,0.015,0.0,0.002837718394161027,0.0022340221695032587
94.80000000000001,0.12738364581993314,0.0020206973468069873,0.0,0.0008764765583262143,0.8764745246640363,0.12062830025496393,8.556286842191804e-05,0.004649085349740312,0.9999999988241335,1.0,0.0020206973468069873,876.4765583262143,876.4745246640363,0.01499873488579842,0.0,0.015,0.0,0.0027894512098441872,0.0022599686961911167
94.9,0.12860693816843563,0.0020447237983581704,0.0,0.0008751812735781336,0.87517921591351,0.12190087783852575,8.568949456132731e-05,0.004575647036990367,0.9999999988239721,1.0,0.0020447237983581704,875.1812735781336,875.17921591351,0.014998732932441484,0.0,0.015,0.0,0.00274538822219422,0.0022859536690571463
