Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
880.0,0.7143309743555132,0.1428177673870355,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897959951937938,0.07143309743555132,0.022443787442466428,0.014281776738703551,0.00816153239462881,0.01836344788791482
890.0,0.7143257826148821,0.14282228023016044,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979598841303366,0.07143257826148822,0.022444382557998566,0.014282228023016045,0.00816173096802011,0.018363894678045247
900.0,0.7143211979290218,0.14282627133854411,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979597936305053,0.07143211979290219,0.022444908846048852,0.014282627133854413,0.008161906659062749,0.018364289982891184
910.0,0.7143171404605788,0.14282980255742897,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979597182637279,0.07143171404605789,0.022445374489059533,0.014282980255742898,0.008162062090829739,0.018364639704366914
920.0,0.7143135755567864,0.14283290807965238,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979596366581626,0.07143135755567864,0.022445783984281386,0.014283290807965239,0.008162198822204024,0.018364947349959054
930.0,0.7143104327231847,0.1428356457452121,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979595655799931,0.07143104327231847,0.022446144971540915,0.01428356457452121,0.008162319353644639,0.018365218545700435
940.0,0.7143076389727497,0.14283807496322862,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979595248301497,0.07143076389727497,0.02244646529915761,0.014283807496322862,0.008162426246591718,0.018365459054831362
950.0,0.7143051626782501,0.1428402253210307,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979595032240459,0.07143051626782501,0.022446748862554846,0.01428402253210307,0.008162520830794938,0.01836567186928861
960.0,0.7143030103228951,0.1428420988272757,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979594615415837,0.07143030103228952,0.02244699590211563,0.01428420988272757,0.008162603295453081,0.018365857414769433
970.0,0.7143010938561174,0.14284376590011588,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897959430099117,0.07143010938561174,0.022447215724058157,0.01428437659001159,0.008162676658638396,0.018366022481936393
980.0,0.714299362718423,0.1428452698272378,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979594116322749,0.0714299362718423,0.022447414038945547,0.014284526982723781,0.008162742816394971,0.018366171336888688
990.0,0.7142978616146617,0.14284657506552315,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979593896794401,0.07142978616146617,0.022447586149348976,0.014284657506552315,0.008162800248662515,0.018366300559490657
1000.0,0.7142965323820096,0.14284773119437874,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979593685067389,0.07142965323820097,0.02244773859638381,0.014284773119437875,0.008162851124062573,0.01836641502914079
