Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
608.0,0.45227364508583967,5.6515754519263465e-05,0.6608149879772618,0.1,100.0,0.06,0.1,1.0,8.130447607099151e-05,8.256459744755703e-05,0.027136418705150378,0.06608149879772618
609.0,0.4260145773108607,5.5295468187894796e-05,0.6229842088196084,0.1,100.0,0.06,0.1,1.0,7.966965409942222e-05,8.085106622455237e-05,0.02556087463865164,0.06229842088196084
610.0,0.40128310866658373,5.4151100414798896e-05,0.5872989505613423,0.1,100.0,0.06,0.1,1.0,7.813409453970345e-05,7.924229229007251e-05,0.024076986519995024,0.05872989505613423
611.0,0.3779903735627535,5.3077402621249274e-05,0.5536396551421585,0.1,100.0,0.06,0.1,1.0,7.669116468705707e-05,7.77311571144276e-05,0.02267942241376521,0.05536396551421585
612.0,0.3560526789281447,5.206959003837961e-05,0.5218932220705632,0.1,100.0,0.06,0.1,1.0,7.533480174144653e-05,7.631115909041484e-05,0.02136316073568868,0.05218932220705633
613.0,0.3353911994812616,5.1123294511173795e-05,0.4919526779175727,0.1,100.0,0.06,0.1,1.0,7.405945635551458e-05,7.49763519123746e-05,0.020123471968875695,0.04919526779175727
614.0,0.3159316945244727,5.023452541839151e-05,0.4637168626313401,0.1,100.0,0.06,0.1,1.0,7.286004613704768e-05,7.372129347027558e-05,0.01895590167146836,0.04637168626313401
615.0,0.2976042427932591,4.939963517603557e-05,0.4370901314178805,0.1,100.0,0.06,0.1,1.0,7.17319145108285e-05,7.254100052304963e-05,0.017856254567595545,0.04370901314178805
616.0,0.2803429868061778,4.8615286926857295e-05,0.41198206517543795,0.1,100.0,0.06,0.1,1.0,7.06707918153543e-05,7.143090648118836e-05,0.016820579208370667,0.0411982065175438
617.0,0.2640859023111561,4.787842858087434e-05,0.38830720308983635,0.1,100.0,0.06,0.1,1.0,6.967276436221639e-05,7.038682685156007e-05,0.015845154138669364,0.038830720308983636
618.0,0.24877457700201627,4.718626738933533e-05,0.36598478497325326,0.1,100.0,0.06,0.1,1.0,6.873424368508255e-05,6.940492542639144e-05,0.014926474620120976,0.03659847849732533
619.0,0.23435400837474438,4.6536248197620974e-05,0.3449385116268995,0.1,100.0,0.06,0.1,1.0,6.78519402985682e-05,6.848168469833946e-05,0.014061240502484662,0.03449385116268995
620.0,0.22077236788276636,4.5926029047575326e-05,0.32509627332057855,0.1,100.0,0.06,0.1,1.0,6.702283343804599e-05,6.761387667337915e-05,0.013246342072965982,0.03250962733205786
621.0,0.20798087434373022,4.5353481465175946e-05,0.3063899825390665,0.1,100.0,0.06,0.1,1.0,6.624417398547162e-05,6.67985596791085e-05,0.012478852460623812,0.030638998253906653
622.0,0.19593352745163795,4.481663922141473e-05,0.2887552740843123,0.1,100.0,0.06,0.1,1.0,6.551341703743912e-05,6.603301503515937e-05,0.011756011647098276,0.02887552740843123
623.0,0.1845870562191389,4.431369938084627e-05,0.2721314109514347,0.1,100.0,0.06,0.1,1.0,6.482822520429785e-05,6.53147379143061e-05,0.011075223373148334,0.027213141095143473
624.0,0.17390065912584018,4.3843026490437685e-05,0.25646099249724297,0.1,100.0,0.06,0.1,1.0,6.418647606325067e-05,6.464145718140429e-05,0.01043403954755041,0.0256460992497243
625.0,0.16383594923682862,4.3403154424132354e-05,0.2416898591793378,0.1,100.0,0.06,0.1,1.0,6.358626630163734e-05,6.401112847738788e-05,0.009830156954209716,0.02416898591793378
626.0,0.15435675883182803,4.299274229360891e-05,0.2277668659051032,0.1,100.0,0.06,0.1,1.0,6.302585299027475e-05,6.342187774946093e-05,0.009261405529909682,0.022776686590510322
627.0,0.14542902957790815,4.261059096435583e-05,0.21464373388411462,0.1,100.0,0.06,0.1,1.0,6.250367732405678e-05,6.287202328220604e-05,0.008725741774674488,0.021464373388411465
628.0,0.1370206998078217,4.2255605684447924e-05,0.2022749101491072,0.1,100.0,0.06,0.1,1.0,6.201831464863546e-05,6.236002147576312e-05,0.008221241988469302,0.020227491014910722
629.0,0.12910154474921195,4.192680165272647e-05,0.19061736760981296,0.1,100.0,0.06,0.1,1.0,6.156848296551948e-05,6.188447985304268e-05,0.007746092684952717,0.019061736760981298
630.0,0.12164313552428067,4.162330300370336e-05,0.17963054222446836,0.1,100.0,0.06,0.1,1.0,6.115304237204049e-05,6.14441492902241e-05,0.00729858813145684,0.017963054222446838
631.0,0.11461864845243454,4.1344318961579394e-05,0.16927610021878248,0.1,100.0,0.06,0.1,1.0,6.077096314241952e-05,6.103789919096823e-05,0.0068771189071460724,0.01692761002187825
632.0,0.10800286984834138,4.1089185243431074e-05,0.15951792519857627,0.1,100.0,0.06,0.1,1.0,6.0421383066145044e-05,6.0664766792696545e-05,0.006480172190900483,0.01595179251985763
633.0,0.1017720047908442,4.0857317854161853e-05,0.1503218861085443,0.1,100.0,0.06,0.1,1.0,6.0103544752869594e-05,6.032390165612673e-05,0.006106320287450651,0.015032188610854431
634.0,0.09590368837849642,4.0648247977190805e-05,0.1416558330605877,0.1,100.0,0.06,0.1,1.0,5.9816843933321167e-05,6.001460463559566e-05,0.005754221302709785,0.014165583306058771
635.0,0.09037682028606192,4.046159689189748e-05,0.13348939332846807,0.1,100.0,0.06,0.1,1.0,5.9560795517936815e-05,5.9736301619775846e-05,0.005422609217163715,0.013348939332846808
636.0,0.08517156054043779,4.029707350087825e-05,0.12579395364326085,0.1,100.0,0.06,0.1,1.0,5.9335030543865865e-05,5.9488530562199166e-05,0.005110293632426267,0.012579395364326085
637.0,0.08026919972869709,4.0154481256155555e-05,0.11854249491637996,0.1,100.0,0.06,0.1,1.0,5.9139305958362084e-05,5.927095837097089e-05,0.004816151983721825,0.011854249491637997
638.0,0.07565213644304734,4.003370475289942e-05,0.11170955621960439,0.1,100.0,0.06,0.1,1.0,5.897348643667323e-05,5.9083355425541724e-05,0.00453912818658284,0.01117095562196044
639.0,0.07130378006114267,3.9934722922452106e-05,0.10527110707336225,0.1,100.0,0.06,0.1,1.0,5.8837562644315964e-05,5.89256181212123e-05,0.00427822680366856,0.010527110707336225
640.0,0.06720851447930305,3.9857609527146076e-05,0.09920449558318524,0.1,100.0,0.06,0.1,1.0,5.873165201753937e-05,5.879776603467914e-05,0.004032510868758183,0.009920449558318525
641.0,0.0633516289535525,3.9802538098125014e-05,0.09348835536261338,0.1,100.0,0.06,0.1,1.0,5.8656005580064916e-05,5.869994948042114e-05,0.0038010977372131497,0.009348835536261339
642.0,0.05971926830292389,3.976978971007395e-05,0.08810253673094007,0.1,100.0,0.06,0.1,1.0,5.861101859031315e-05,5.8632459131657956e-05,0.0035831560981754336,0.008810253673094006
643.0,0.056298391334116404,3.975975425628602e-05,0.08302804872328699,0.1,100.0,0.06,0.1,1.0,5.859723218561289e-05,5.8595725096454996e-05,0.003377903480046984,0.0083028048723287
644.0,0.053076705209363084,3.977293784208293e-05,0.0782469702159902,0.1,100.0,0.06,0.1,1.0,5.8615343347236324e-05,5.8590328110743585e-05,0.003184602312561785,0.00782469702159902
645.0,0.05004264994591267,3.980996688802465e-05,0.07374242579090753,0.1,100.0,0.06,0.1,1.0,5.8666210253755084e-05,5.861699952618154e-05,0.00300255899675476,0.007374242579090754
646.0,0.047185320808168785,3.9871594765988865e-05,0.06949848109130236,0.1,100.0,0.06,0.1,1.0,5.875086101158302e-05,5.8676632829386724e-05,0.002831119248490127,0.006949848109130236
647.0,0.044494467800981506,3.995871985074445e-05,0.06550013878841676,0.1,100.0,0.06,0.1,1.0,5.8870517947877984e-05,5.877030200011462e-05,0.00266966806805889,0.006550013878841677
648.0,0.041960421506165975,4.007238300063524e-05,0.061733237999966606,0.1,100.0,0.06,0.1,1.0,5.902659351232559e-05,5.889925874519561e-05,0.0025176252903699584,0.006173323799996661
649.0,0.03957409289059576,4.0213807903912386e-05,0.05818445098572932,0.1,100.0,0.06,0.1,1.0,5.9220744883692195e-05,5.9064982576694734e-05,0.0023744455734357457,0.005818445098572933
650.0,0.037326909088103016,4.038438995087251e-05,0.05484119556774361,0.1,100.0,0.06,0.1,1.0,5.9454857695926337e-05,5.926916351275338e-05,0.002239614545286181,0.005484119556774362
651.0,0.03521081123839617,4.058574796765745e-05,0.051691629257745925,0.1,100.0,0.06,0.1,1.0,5.9731115831530065e-05,5.951376729563381e-05,0.0021126486743037703,0.005169162925774593
652.0,0.033218200615554666,4.081971896255565e-05,0.04872457538157284,0.1,100.0,0.06,0.1,1.0,6.005199270555159e-05,5.980102401216839e-05,0.00199309203693328,0.0048724575381572845
653.0,0.03134193264421177,4.1088409892827806e-05,0.045929512355365645,0.1,100.0,0.06,0.1,1.0,6.042032045239026e-05,6.0133491501072e-05,0.0018805159586527062,0.004592951235536565
654.0,0.029575274283130115,4.139421056987605e-05,0.043296514621133375,0.1,100.0,0.06,0.1,1.0,6.0839305378900645e-05,6.051406637955079e-05,0.0017745164569878068,0.0043296514621133375
655.0,0.027911892696792576,4.173984552854974e-05,0.04081623510869877,0.1,100.0,0.06,0.1,1.0,6.13125963363658e-05,6.094604505925125e-05,0.0016747135618075545,0.004081623510869877
656.0,0.026345824355709094,4.212841727063962e-05,0.038479861656526934,0.1,100.0,0.06,0.1,1.0,6.184434060993965e-05,6.143317302138698e-05,0.0015807494613425455,0.0038479861656526937
657.0,0.024871457582113243,4.256345603879346e-05,0.036279091420761835,0.1,100.0,0.06,0.1,1.0,6.243924797589178e-05,6.19796985179676e-05,0.0014922874549267945,0.0036279091420761836
658.0,0.02348351342453791,4.304899262363228e-05,0.03420610301468451,0.1,100.0,0.06,0.1,1.0,6.310268529089556e-05,6.259045627882341e-05,0.0014090108054722744,0.0034206103014684515
659.0,0.022177021508075455,4.358959377764102e-05,0.03225352195061305,0.1,100.0,0.06,0.1,1.0,6.384071880455533e-05,6.327089355378725e-05,0.0013306212904845272,0.0032253521950613047
660.0,0.020947312780127063,4.4190573347667746e-05,0.03041440861670514,0.1,100.0,0.06,0.1,1.0,6.46603948490507e-05,6.40273415472155e-05,0.0012568387668076238,0.003041440861670514
661.0,0.019789988733028195,4.4857933289768975e-05,0.028682214880463137,0.1,100.0,0.06,0.1,1.0,6.556964981604266e-05,6.486689326898016e-05,0.0011873993239816917,0.002868221488046314
662.0,0.01870092265930253,4.5598672555862916e-05,0.027050783209102473,0.1,100.0,0.06,0.1,1.0,6.657771957651638e-05,6.579779704703327e-05,0.0011220553595581518,0.0027050783209102477
663.0,0.017676228305148527,4.642073967735985e-05,0.0255143026617361,0.1,100.0,0.06,0.1,1.0,6.769506019219396e-05,6.682933228063913e-05,0.0010605736983089115,0.00255143026617361
664.0,0.016712261035737672,4.733349574551933e-05,0.024067307563588894,0.1,100.0,0.06,0.1,1.0,6.893395923561229e-05,6.797239623114106e-05,0.0010027356621442603,0.0024067307563588897
665.0,0.015805598734858962,4.8347787011840093e-05,0.02270464942890548,0.1,100.0,0.06,0.1,1.0,7.030861033302242e-05,6.923951416468418e-05,0.0009483359240915377,0.002270464942890548
666.0,0.014953032841825498,4.94762922824086e-05,0.02142148205566167,0.1,100.0,0.06,0.1,1.0,7.183555462902308e-05,7.064521659905057e-05,0.0008971819705095299,0.002142148205566167
667.0,0.014151555979886394,5.073389741602662e-05,0.020213241883298923,0.1,100.0,0.06,0.1,1.0,7.353414960406939e-05,7.220642227501153e-05,0.0008490933587931836,0.0020213241883298926
668.0,0.013398353809178733,5.213822642910522e-05,0.01907563361187313,0.1,100.0,0.06,0.1,1.0,7.542723739471472e-05,7.394299791424293e-05,0.0008039012285507239,0.001907563361187313
669.0,0.012690795490591773,5.3710133716414635e-05,0.018004613849712966,0.1,100.0,0.06,0.1,1.0,7.754174462734799e-05,7.587820554890984e-05,0.0007614477294355064,0.0018004613849712968
670.0,0.012026428695236461,5.547455863239155e-05,0.016996379779459857,0.1,100.0,0.06,0.1,1.0,7.990974941395987e-05,7.803958091719666e-05,0.0007215857217141876,0.0016996379779459858
671.0,0.011402973462927204,5.746158850726775e-05,0.016047355799024225,0.1,100.0,0.06,0.1,1.0,8.25697976202064e-05,8.045999575189158e-05,0.0006841784077756322,0.0016047355799024225
672.0,0.010818316733539132,5.970759056549997e-05,0.01515418081943453,0.1,100.0,0.06,0.1,1.0,8.556827107893201e-05,8.317867259382372e-05,0.0006490990040123478,0.001515418081943453
673.0,0.010270511523510365,6.225719805796828e-05,0.014313698533179969,0.1,100.0,0.06,0.1,1.0,8.896184158209034e-05,8.624317339670188e-05,0.0006162306914106218,0.001431369853317997
674.0,0.009757775130473429,6.516531490359985e-05,0.0135229464278108,0.1,100.0,0.06,0.1,1.0,9.281986754971903e-05,8.97111274666776e-05,0.0005854665078284057,0.00135229464278108
675.0,0.009278490375911705,6.850023660031119e-05,0.012779146641683347,0.1,100.0,0.06,0.1,1.0,9.722816410777637e-05,9.365309165215084e-05,0.0005567094225547022,0.0012779146641683347
676.0,0.008831210371530328,7.23477568310247e-05,0.012079698149023823,0.1,100.0,0.06,0.1,1.0,0.00010229391353920807,9.815615865907733e-05,0.0005298726222918197,0.0012079698149023823
677.0,0.008414667155808804,7.681693257938218e-05,0.011422170052367214,0.1,100.0,0.06,0.1,1.0,0.0001081525232172669,0.0001033289419952829,0.0005048800293485283,0.0011422170052367215
678.0,0.008027784637436418,8.204804411736936e-05,0.010804295854525702,0.1,100.0,0.06,0.1,1.0,0.00011497700729501432,0.00010930821605549992,0.00048166707824618505,0.0010804295854525703
679.0,0.007669700560431288,8.822420125583037e-05,0.010223969521046547,0.1,100.0,0.06,0.1,1.0,0.00012299158943961713,0.00011626840583874491,0.00046018203362587726,0.0010223969521046547
680.0,0.007339795591488415,9.558741196720233e-05,0.00967924304283813,0.1,100.0,0.06,0.1,1.0,0.00013249026682000275,0.00012443391172135308,0.0004403877354893049,0.000967924304283813
681.0,0.00703773567635143,0.00010446300220837767,0.009168326415156237,0.1,100.0,0.06,0.1,1.0,0.00014386485651693805,0.0001340974881346649,0.00042226414058108583,0.0009168326415156237
682.0,0.006763533933301263,0.00011529612467608893,0.008689590614840174,0.1,100.0,0.06,0.1,1.0,0.0001576464311812448,0.00014564629660401528,0.00040581203599807575,0.0008689590614840174
683.0,0.006517639103642127,0.00012870786247917712,0.008241574480272792,0.1,100.0,0.06,0.1,1.0,0.00017456821838291177,0.00015959976814720601,0.00039105834621852765,0.0008241574480272792
684.0,0.006301066689024631,0.00014558532725121484,0.007822997369263984,0.1,100.0,0.06,0.1,1.0,0.00019566549166943905,0.00017666745920429358,0.0003780640013414778,0.0007822997369263985
685.0,0.006115587708544728,0.00016722527843711214,0.0074327792832789,0.1,100.0,0.06,0.1,1.0,0.00022243200957717133,0.00019783313426379812,0.00036693526251268367,0.00074327792832789
686.0,0.005964010334125849,0.0001955768721532491,0.0070700725688959175,0.1,100.0,0.06,0.1,1.0,0.00025708046377075186,0.0002244862573764,0.0003578406200475509,0.0007070072568895918
687.0,0.005850604074912997,0.00023366050586816185,0.006734310430681398,0.1,100.0,0.06,0.1,1.0,0.0003029831737318652,0.0002586249103756476,0.00035103624449477983,0.0006734310430681398
688.0,0.005781756371289283,0.0002863246882955094,0.006425281605677089,0.1,100.0,0.06,0.1,1.0,0.00036545207074374506,0.000303179330482155,0.00034690538227735696,0.0006425281605677089
689.0,0.005766979055914112,0.0003616512383965282,0.006143244351503131,0.1,100.0,0.06,0.1,1.0,0.000453149017130475,0.0003625136157349962,0.0003460187433548467,0.0006143244351503132
690.0,0.005820474509102721,0.00047369942541008477,0.0058891023542125545,0.1,100.0,0.06,0.1,1.0,0.0005807605995222526,0.00044321374502778114,0.0003492284705461632,0.0005889102354212555
691.0,0.005963562044086918,0.0006480817970609461,0.005664676657981921,0.1,100.0,0.06,0.1,1.0,0.0007742415360935141,0.0005552588609547299,0.00035781372264521505,0.0005664676657981922
692.0,0.00622829762417832,0.0009337680417217808,0.005473123556428685,0.1,100.0,0.06,0.1,1.0,0.0010814390394807802,0.0007135689762969352,0.0003736978574506992,0.0005473123556428686
693.0,0.0066623971753496216,0.0014289412182121135,0.005319557732161083,0.1,100.0,0.06,0.1,1.0,0.0015941256372705183,0.0009394410339076038,0.0003997438305209773,0.0005319557732161084
694.0,0.007334541040815133,0.00233864614075968,0.005211917789272792,0.1,100.0,0.06,0.1,1.0,0.0024937809984984997,0.0012600636372525123,0.000440072462448908,0.0005211917789272792
695.0,0.008336521250517603,0.004101967474421735,0.0051619862189079355,0.1,100.0,0.06,0.1,1.0,0.004143585517334336,0.0017023209202994916,0.0005001912750310562,0.0005161986218907936
696.0,0.009774972627859277,0.007657533100505787,0.00518617204361012,0.1,100.0,0.06,0.1,1.0,0.007257224517527393,0.0022781167955816762,0.0005864983576715566,0.000518617204361012
697.0,0.01174806207913442,0.014940944286318505,0.005305304890379935,0.1,100.0,0.06,0.1,1.0,0.01316120900736752,0.002969996848279238,0.0007048837247480652,0.0005305304890379936
698.0,0.014318859079730187,0.029682293522231964,0.005542912281936939,0.1,100.0,0.06,0.1,1.0,0.024109071215869818,0.003739137263261146,0.0008591315447838112,0.0005542912281936939
699.0,0.017511716416946304,0.058475357325432006,0.005922696012583163,0.1,100.0,0.06,0.1,1.0,0.043530927448797135,0.004557772113187208,0.0010507029850167781,0.0005922696012583163
700.0,0.021338481324167796,0.11197570654351673,0.006466960506940937,0.1,100.0,0.06,0.1,1.0,0.0760835009206429,0.005431848504170076,0.0012803088794500676,0.0006466960506940938
701.0,0.025831059229105464,0.20600217511389313,0.007197020545634568,0.1,100.0,0.06,0.1,1.0,0.1274131433074491,0.006395122299620687,0.0015498635537463277,0.0007197020545634568
702.0,0.031058963440884338,0.3622588535712544,0.00813503420570309,0.1,100.0,0.06,0.1,1.0,0.20360999562679136,0.007492638364333213,0.0018635378064530601,0.000813503420570309
703.0,0.03713250531202073,0.6083896843882985,0.009306209749519137,0.1,100.0,0.06,0.1,1.0,0.31040710074645494,0.008770886737433025,0.0022279503187212437,0.0009306209749519137
704.0,0.04420044449979482,0.977162823005764,0.010740783842813647,0.1,100.0,0.06,0.1,1.0,0.4522575499976897,0.010275966441177462,0.002652026669987689,0.0010740783842813648
705.0,0.05244814460934612,1.5047466562579492,0.012475675232188918,0.1,100.0,0.06,0.1,1.0,0.6314738014612251,0.012055479879422104,0.003146888676560767,0.0012475675232188918
706.0,0.062098205092563745,2.2282302410478376,0.014555944884767903,0.1,100.0,0.06,0.1,1.0,0.8476104343987159,0.014161286183177047,0.0037258923055538246,0.0014555944884767904
707.0,0.07341376939837907,3.1827047953578025,0.017036229750798968,0.1,100.0,0.06,0.1,1.0,1.0972179956360273,0.016652124007267295,0.004404826163902744,0.001703622975079897
708.0,0.08670440485607374,4.398302360607259,0.01998230827460815,0.1,100.0,0.06,0.1,1.0,1.3740083462049124,0.01959600915908797,0.005202264291364424,0.001998230827460815
709.0,0.10233225461582728,5.8975726993565045,0.023472866406855572,0.1,100.0,0.06,0.1,1.0,1.669384223864946,0.023072521508038575,0.006139935276949636,0.002347286640685557
710.0,0.12072347936265351,7.6935615754097135,0.027601579426100382,0.1,100.0,0.06,0.1,1.0,1.9732341834146958,0.02717516054313572,0.00724340876175921,0.0027601579426100383
711.0,0.14237727320218832,9.788714833222176,0.03247961483682923,0.1,100.0,0.06,0.1,1.0,2.274838606191605,0.03201397027875151,0.008542636392131299,0.003247961483682923
712.0,0.16787938869122526,12.174706689440148,0.038238501671059334,0.1,100.0,0.06,0.1,1.0,2.5637614327609453,0.03771839541096366,0.010072763321473515,0.0038238501671059334
713.0,0.19791839627063948,14.83310647446338,0.045033600091723344,0.1,100.0,0.06,0.1,1.0,2.8306144345222988,0.04444062802327836,0.011875103776238368,0.004503360009172334
714.0,0.23330329183602974,17.73669986771683,0.05304821006859408,0.1,100.0,0.06,0.1,1.0,3.067622997700444,0.05235948887443931,0.013998197510161785,0.005304821006859408
715.0,0.27498431234965937,20.851262432540274,0.06249836936717378,0.1,100.0,0.06,0.1,1.0,3.2689685348424518,0.061684875549226005,0.016499058740979563,0.006249836936717379
716.0,0.324078241957294,24.13757217097412,0.07363851803324876,0.1,100.0,0.06,0.1,1.0,3.4309158317106063,0.0726629239477434,0.01944469451743764,0.0073638518033248765
717.0,0.3818938569629843,27.553407371407232,0.08676809198713854,0.1,100.0,0.06,0.1,1.0,3.5517553859103024,0.08558191536282367,0.022913631417779055,0.008676809198713855
718.0,0.4499682585645993,31.055476910621206,0.10223919449745784,0.1,100.0,0.06,0.1,1.0,3.6316119519018386,0.10077899001350205,0.02699809551387596,0.010223919449745785
719.0,0.5301038509661686,34.60105727004854,0.12046571054843229,0.1,100.0,0.06,0.1,1.0,3.672161584773446,0.118647969971879,0.03180623105797012,0.01204657105484323
720.0,0.6244108393262288,38.149307090778485,0.1419337625479614,0.1,100.0,0.06,0.1,1.0,3.6763060122846714,0.13964806531456578,0.03746465035957373,0.01419337625479614
721.0,0.7353583760259691,41.662266197148384,0.16721385301176628,0.1,100.0,0.06,0.1,1.0,3.6478411820060086,0.16431364082682284,0.04412150256155815,0.016721385301176627
722.0,0.8658318676256892,45.10551193908741,0.1969749735915936,0.1,100.0,0.06,0.1,1.0,3.591146288524493,0.19326511446767072,0.05194991205754135,0.019697497359159363
723.0,1.019196422107329,48.448491244825625,0.232000816489627,0.1,100.0,0.06,0.1,1.0,3.510911914928654,0.22722083963515466,0.06115178532643974,0.0232000816489627
724.0,1.199373562704275,51.66465265157429,0.273208351996397,0.1,100.0,0.06,0.1,1.0,3.4119147489228907,0.2670098291452189,0.0719624137622565,0.0273208351996397
725.0,1.4109230126707057,54.73132646268013,0.32166937556826597,0.1,100.0,0.06,0.1,1.0,3.2988428294427465,0.3135854329278852,0.08465538076024234,0.0321669375568266
726.0,1.6591264315636483,57.62935838895019,0.3786345549510934,0.1,100.0,0.06,0.1,1.0,3.1761732429048446,0.3680388617077177,0.09954758589381889,0.03786345549510934
727.0,1.950089346992375,60.3427559797927,0.44556051655479784,0.1,100.0,0.06,0.1,1.0,3.048089282842793,0.431612160010546,0.11700536081954249,0.04455605165547979
728.0,2.290849060472262,62.85825362041174,0.5241405102985391,0.1,100.0,0.06,0.1,1.0,2.918432890020095,0.5057100677266083,0.1374509436283357,0.052414051029853914
729.0,2.6894801528868415,65.16476928720213,0.6163378831084345,0.1,100.0,0.06,0.1,1.0,2.790689139123853,0.5919086319153164,0.16136880917321048,0.06163378831084346
730.0,3.155201688643863,67.25286040968551,0.7244228502658219,0.1,100.0,0.06,0.1,1.0,2.6679924920874263,0.6919592355556372,0.1893121013186318,0.07244228502658219
731.0,3.69847969843271,69.11419907768278,0.8510117427235455,0.1,100.0,0.06,0.1,1.0,2.553147561744283,0.8077850724994126,0.2219087819059626,0.08510117427235456
732.0,4.331116260998702,70.74109811110006,0.9991080315306162,0.1,100.0,0.06,0.1,1.0,2.448656981780854,0.9414668246200483,0.2598669756599221,0.09991080315306163
733.0,5.066312254085718,72.12609670181426,1.1721435544582195,0.1,100.0,0.06,0.1,1.0,2.3567509044661272,1.0952131239428058,0.3039787352451431,0.11721435544582195
734.0,5.918686822568718,73.26159051550718,1.3740184502964758,0.1,100.0,0.06,0.1,1.0,2.2794151066739463,1.271311246316712,0.35512120935412306,0.13740184502964758
735.0,6.90423582689574,74.13954921403909,1.6091367292635583,0.1,100.0,0.06,0.1,1.0,2.218411513267902,1.4720520724827362,0.4142541496137444,0.16091367292635583
736.0,8.040207603532044,74.75134373733442,1.8824339047209309,0.1,100.0,0.06,0.1,1.0,2.175286509170319,1.6996234711832165,0.48241245621192264,0.1882433904720931
737.0,9.34486183926543,75.08770466909147,2.1993914454467,0.1,100.0,0.06,0.1,1.0,2.1513630565010966,1.9559663070419893,0.5606917103559258,0.21993914454467
738.0,10.837083963821886,75.13882220750016,2.5660322122715384,0.1,100.0,0.06,0.1,1.0,2.147714148856642,2.2425891946097605,0.6502250378293132,0.25660322122715384
739.0,12.535818883506984,74.89461713979748,2.9888889071732043,0.1,100.0,0.06,0.1,1.0,2.1651147462779687,2.560340546814355,0.752149133010419,0.29888889071732044
740.0,14.459300907803865,74.34519820923002,3.474937848652644,0.1,100.0,0.06,0.1,1.0,2.20397156973266,2.9091425061963125,0.8675580544682319,0.3474937848652644
741.0,16.624056311837734,73.48151969000877,4.031488738640369,0.1,100.0,0.06,0.1,1.0,2.2642319493390413,3.287697968018984,0.997443378710264,0.4031488738640369
742.0,19.04366919046282,72.29624146840399,4.666020261848244,0.1,100.0,0.06,0.1,1.0,2.3452759277327475,3.6931909076079155,1.142620151427769,0.46660202618482444
743.0,21.72734128929122,70.78476277998577,5.385955308471578,0.1,100.0,0.06,0.1,1.0,2.4458005916173984,4.121012841392888,1.3036404773574732,0.5385955308471578
744.0,24.678300902521123,68.94638350856783,6.198369439446733,0.1,100.0,0.06,0.1,1.0,2.5637094537944294,4.564556443506311,1.4806980541512673,0.6198369439446734
745.0,27.892151192826244,66.78552527217096,7.109636664339479,0.1,100.0,0.06,0.1,1.0,2.696023572668868,5.015129615033814,1.6735290715695745,0.7109636664339479
746.0,31.35531875603977,64.31287646555045,8.125014132125257,0.1,100.0,0.06,0.1,1.0,2.8388367298407755,5.462034994492053,1.8813191253623862,0.8125014132125257
747.0,35.04376574741727,61.546347267356005,9.248184962305363,0.1,100.0,0.06,0.1,1.0,2.987334639699233,5.89285989546082,2.102625944845036,0.9248184962305364
748.0,38.922166078576254,58.51168382728642,10.480783989172561,0.1,100.0,0.06,0.1,1.0,3.1358969970672286,6.293996589779123,2.335329964714575,1.0480783989172562
749.0,42.94376113281659,55.24258691945915,11.821940898231766,0.1,100.0,0.06,0.1,1.0,3.2782941357693254,6.651378838120871,2.576625667968995,1.1821940898231766
750.0,47.05098490686341,51.780277129049445,13.267878865609362,0.1,100.0,0.06,0.1,1.0,3.4079751707183723,6.951387955829874,2.823059094411805,1.3267878865609362
751.0,51.17702589556433,48.17240054475063,14.81161538523604,0.1,100.0,0.06,0.1,1.0,3.518434731109104,7.181833802342377,3.0706215537338597,1.481161538523604
752.0,55.24822118178351,44.47136958677958,16.442804866468713,0.1,100.0,0.06,0.1,1.0,3.603624405791776,7.332902658587241,3.3148932709070102,1.6442804866468714
753.0,59.187171599633416,40.73223593287035,18.147755611763703,0.1,100.0,0.06,0.1,1.0,3.6583672748503284,7.397948821803911,3.5512302959780047,1.8147755611763703
754.0,62.91632092038685,37.01029281849803,19.909639350426687,0.1,100.0,0.06,0.1,1.0,3.67872735218984,7.374027345662414,3.774979255223211,1.9909639350426689
755.0,66.36167574441545,33.35863774920964,21.708882978667276,0.1,100.0,0.06,0.1,1.0,3.662289534636084,7.262098742515887,3.981700544664927,2.170888297866728
756.0,69.45636571700946,29.825907477598847,23.52374335583234,0.1,100.0,0.06,0.1,1.0,3.6083167873037034,7.0668908988673165,4.167381943020567,2.3523743355832343
757.0,72.14368557306994,26.45441253358419,25.331010819648064,0.1,100.0,0.06,0.1,1.0,3.517768142092209,6.796449657586549,4.328621134384196,2.5331010819648068
758.0,74.37941124503102,23.27879031983166,27.10680082625023,0.1,100.0,0.06,0.1,1.0,3.3931805558033017,6.4614494488372465,4.4627646747018614,2.7106800826250232
759.0,76.13317014473324,20.325286797116046,28.827374465606486,0.1,100.0,0.06,0.1,1.0,3.23843692935345,6.074373074146737,4.5679902086839945,2.8827374465606486
760.0,77.38903674211188,17.611528857299003,30.469936633204863,0.1,100.0,0.06,0.1,1.0,3.058447071768005,5.6486207730439775,4.6433422045267125,3.0469936633204866
761.0,78.14517192249666,15.14687428474488,32.01336483125424,0.1,100.0,0.06,0.1,1.0,2.8587846896406535,5.19768224885437,4.688710315349799,3.2013364831254245
762.0,78.41258697432316,12.933273408277095,33.43882268950167,0.1,100.0,0.06,0.1,1.0,2.6453288838953055,4.734461249615677,4.70475521845939,3.3438822689501673
