Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
16.5,0.0013645277157601184,0.016614394891435146,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.52829822350074e-05,2.8338502887433224e-06,5.8185496471172705e-08,0.0005191998403573483,1.9482720735110343e-06,8.62619117526707e-06
16.8,0.001389467031980546,0.016767668582371238,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.684168949878412e-05,2.9122653372976016e-06,6.033183228002586e-08,0.0005239896431991012,2.0021824193921012e-06,8.786084677757484e-06
17.099999999999998,0.0014148531693766505,0.016922320549453782,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.842832308604066e-05,2.992824857825288e-06,6.255654659047353e-08,0.0005288225171704307,2.0575670897548854e-06,8.948904149327054e-06
17.4,0.0014406949088156108,0.017078363093585933,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.004343180097568e-05,3.07558884497921e-06,6.486255688397566e-08,0.0005336988466745604,2.1144673309232067e-06,9.114702686136191e-06
17.7,0.0014669996168856754,0.017235807585973015,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.168747605535471e-05,3.160615390667204e-06,6.725274612320995e-08,0.0005386189870616567,2.1729230810837027e-06,9.283533223146404e-06
18.0,0.0014937748592138494,0.01739466552866151,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.336092870086559e-05,3.2479642563935434e-06,6.973010406310486e-08,0.0005435832977706722,2.232975426270561e-06,9.455449651687658e-06
18.3,0.001521029873246876,0.017554949484525635,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.506436707792975e-05,3.337700323662917e-06,7.229787110341899e-08,0.0005485921713914261,2.2946689725182553e-06,9.630507856382715e-06
18.599999999999998,0.0015487723719290775,0.017716671051456096,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.679827324556734e-05,3.4298863308813604e-06,7.495924562658815e-08,0.000553645970358003,2.358046852480935e-06,9.808763535796953e-06
18.9,0.0015770103105397389,0.017879841980737422,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.856314440873368e-05,3.524586894305523e-06,7.771754748589511e-08,0.0005587450618980444,2.423153489835047e-06,9.990273414254385e-06
19.2,0.001605753404518933,0.018044475098044195,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010035958778243331,3.6218721651801967e-06,8.05763748788795e-08,0.0005638898468138811,2.490037113561385e-06,1.0175096298873034e-05
19.5,0.0016350097277233217,0.018210582229333572,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001021881079827076,3.7218098865582305e-06,8.353927530468407e-08,0.0005690806946666741,2.5587442970087835e-06,1.0363290785353742e-05
19.8,0.0016647876433750364,0.01837817537678507,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010404922771093978,3.824469909381392e-06,8.660993429794399e-08,0.0005743179805245334,2.6293230626997072e-06,1.0554916568120907e-05
20.099999999999998,0.0016950973659741518,0.01854726762825464,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010594358537338449,3.929928062834011e-06,8.979234625414087e-08,0.0005796021133829575,2.701825543198383e-06,1.0750035514815701e-05
20.4,0.0017259473453342497,0.018717871038925943,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010787170908339061,4.0382574787428835e-06,9.309044496457325e-08,0.0005849334699664357,2.7763020166357322e-06,1.0948709257183205e-05
20.7,0.0017573463713937785,0.01888999786301941,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00010983414821211116,4.1495336500266745e-06,9.650832090784e-08,0.0005903124332193566,2.8528043843933386e-06,1.1151000602027436e-05
